Country/Region,ObservationDate,SNo,Deaths,date_sec
Congo (Kinshasa),4/3/2020,11334,13,1585872000
Congo (Kinshasa),4/4/2020,11649,18,1585958400
Congo (Kinshasa),4/5/2020,11965,18,1586044800
Congo (Kinshasa),4/6/2020,12284,18,1586131200
Congo (Kinshasa),4/7/2020,12604,18,1586217600
Congo (Kinshasa),4/8/2020,12924,18,1586304000
Congo (Kinshasa),4/9/2020,13244,18,1586390400
Costa Rica,3/10/2020,4624,0,1583798400
Costa Rica,3/11/2020,4825,0,1583884800
Costa Rica,3/12/2020,5030,0,1583971200
Costa Rica,3/13/2020,5301,0,1584057600
Costa Rica,3/14/2020,5501,0,1584144000
Costa Rica,3/15/2020,5759,0,1584230400
Costa Rica,3/16/2020,6018,0,1584316800
Costa Rica,3/17/2020,6296,0,1584403200
Costa Rica,3/18/2020,6571,0,1584489600
Costa Rica,3/19/2020,6854,1,1584576000
Costa Rica,3/20/2020,7140,1,1584662400
Costa Rica,3/21/2020,7439,2,1584748800
Costa Rica,3/22/2020,7651,2,1584835200
Costa Rica,3/23/2020,7950,2,1584921600
Costa Rica,3/24/2020,8244,2,1585008000
Costa Rica,3/25/2020,8542,2,1585094400
Costa Rica,3/26/2020,8844,2,1585180800
Costa Rica,3/27/2020,9151,2,1585267200
Costa Rica,3/28/2020,9458,2,1585353600
Costa Rica,3/29/2020,9769,2,1585440000
Costa Rica,3/30/2020,10081,2,1585526400
Costa Rica,3/31/2020,10394,2,1585612800
Costa Rica,3/6/2020,3716,0,1583452800
Costa Rica,3/7/2020,3931,0,1583539200
Costa Rica,3/8/2020,4108,0,1583625600
Costa Rica,3/9/2020,4349,0,1583712000
Costa Rica,4/1/2020,10707,2,1585699200
Costa Rica,4/10/2020,13565,3,1586476800
Costa Rica,4/11/2020,13886,3,1586563200
Costa Rica,4/12/2020,14207,3,1586649600
Costa Rica,4/13/2020,14527,3,1586736000
Costa Rica,4/14/2020,14847,3,1586822400
Costa Rica,4/15/2020,15167,4,1586908800
Costa Rica,4/16/2020,15487,4,1586995200
Costa Rica,4/17/2020,15807,4,1587081600
Costa Rica,4/18/2020,16127,4,1587168000
Costa Rica,4/19/2020,16447,5,1587254400
Costa Rica,4/2/2020,11020,2,1585785600
Costa Rica,4/20/2020,16767,6,1587340800
Costa Rica,4/21/2020,17087,6,1587427200
Costa Rica,4/22/2020,17407,6,1587513600
Costa Rica,4/23/2020,17726,6,1587600000
Costa Rica,4/3/2020,11335,2,1585872000
Costa Rica,4/4/2020,11650,2,1585958400
Costa Rica,4/5/2020,11966,2,1586044800
Costa Rica,4/6/2020,12285,2,1586131200
Costa Rica,4/7/2020,12605,2,1586217600
Costa Rica,4/8/2020,12925,3,1586304000
Costa Rica,4/9/2020,13245,3,1586390400
Croatia,2/25/2020,2357,0,1582588800
Croatia,2/26/2020,2438,0,1582675200
Croatia,2/27/2020,2542,0,1582761600
Croatia,2/28/2020,2644,0,1582848000
Croatia,2/29/2020,2760,0,1582934400
Croatia,3/1/2020,2882,0,1583020800
Croatia,3/10/2020,4612,0,1583798400
Croatia,3/11/2020,4817,0,1583884800
Croatia,3/12/2020,5038,0,1583971200
Croatia,3/13/2020,5189,0,1584057600
Croatia,3/14/2020,5486,0,1584144000
Croatia,3/15/2020,5731,0,1584230400
Croatia,3/16/2020,5990,0,1584316800
Croatia,3/17/2020,6275,0,1584403200
Croatia,3/18/2020,6548,0,1584489600
Croatia,3/19/2020,6831,1,1584576000
Croatia,3/2/2020,3010,0,1583107200
Croatia,3/20/2020,7124,1,1584662400
Croatia,3/21/2020,7402,1,1584748800
Croatia,3/22/2020,7652,1,1584835200
Croatia,3/23/2020,7951,1,1584921600
Croatia,3/24/2020,8245,1,1585008000
Croatia,3/25/2020,8543,1,1585094400
Croatia,3/26/2020,8845,3,1585180800
Croatia,3/27/2020,9152,3,1585267200
Croatia,3/28/2020,9459,5,1585353600
Croatia,3/29/2020,9770,6,1585440000
Croatia,3/3/2020,3154,0,1583193600
Croatia,3/30/2020,10082,6,1585526400
Croatia,3/31/2020,10395,6,1585612800
Croatia,3/4/2020,3306,0,1583280000
Croatia,3/5/2020,3473,0,1583366400
Croatia,3/6/2020,3653,0,1583452800
Croatia,3/7/2020,3852,0,1583539200
Croatia,3/8/2020,4083,0,1583625600
Croatia,3/9/2020,4344,0,1583712000
Croatia,4/1/2020,10708,6,1585699200
Croatia,4/10/2020,13566,21,1586476800
Croatia,4/11/2020,13887,21,1586563200
Croatia,4/12/2020,14208,23,1586649600
Croatia,4/13/2020,14528,25,1586736000
Croatia,4/14/2020,14848,31,1586822400
Croatia,4/15/2020,15168,33,1586908800
Croatia,4/16/2020,15488,35,1586995200
Croatia,4/17/2020,15808,36,1587081600
Croatia,4/18/2020,16128,39,1587168000
Croatia,4/19/2020,16448,47,1587254400
Croatia,4/2/2020,11021,7,1585785600
Croatia,4/20/2020,16768,47,1587340800
Croatia,4/21/2020,17088,48,1587427200
Croatia,4/22/2020,17408,48,1587513600
Croatia,4/23/2020,17727,50,1587600000
Croatia,4/3/2020,11336,8,1585872000
Croatia,4/4/2020,11651,12,1585958400
Croatia,4/5/2020,11967,15,1586044800
Croatia,4/6/2020,12286,16,1586131200
Croatia,4/7/2020,12606,18,1586217600
Croatia,4/8/2020,12926,19,1586304000
Croatia,4/9/2020,13246,20,1586390400
Cuba,3/12/2020,5101,0,1583971200
Cuba,3/13/2020,5242,0,1584057600
Cuba,3/14/2020,5567,0,1584144000
Cuba,3/15/2020,5823,0,1584230400
Cuba,3/16/2020,6098,0,1584316800
Cuba,3/17/2020,6377,0,1584403200
Cuba,3/18/2020,6646,1,1584489600
Cuba,3/19/2020,6923,1,1584576000
Cuba,3/20/2020,7211,1,1584662400
Cuba,3/21/2020,7510,1,1584748800
Cuba,3/22/2020,7653,1,1584835200
Cuba,3/23/2020,7952,1,1584921600
Cuba,3/24/2020,8246,1,1585008000
Cuba,3/25/2020,8544,1,1585094400
Cuba,3/26/2020,8846,2,1585180800
Cuba,3/27/2020,9153,2,1585267200
Cuba,3/28/2020,9460,3,1585353600
Cuba,3/29/2020,9771,3,1585440000
Cuba,3/30/2020,10083,4,1585526400
Cuba,3/31/2020,10396,6,1585612800
Cuba,4/1/2020,10709,6,1585699200
Cuba,4/10/2020,13567,15,1586476800
Cuba,4/11/2020,13888,16,1586563200
Cuba,4/12/2020,14209,18,1586649600
Cuba,4/13/2020,14529,21,1586736000
Cuba,4/14/2020,14849,21,1586822400
Cuba,4/15/2020,15169,24,1586908800
Cuba,4/16/2020,15489,27,1586995200
Cuba,4/17/2020,15809,31,1587081600
Cuba,4/18/2020,16129,32,1587168000
Cuba,4/19/2020,16449,34,1587254400
Cuba,4/2/2020,11022,6,1585785600
Cuba,4/20/2020,16769,36,1587340800
Cuba,4/21/2020,17089,38,1587427200
Cuba,4/22/2020,17409,40,1587513600
Cuba,4/23/2020,17728,43,1587600000
Cuba,4/3/2020,11337,6,1585872000
Cuba,4/4/2020,11652,6,1585958400
Cuba,4/5/2020,11968,8,1586044800
Cuba,4/6/2020,12287,9,1586131200
Cuba,4/7/2020,12607,11,1586217600
Cuba,4/8/2020,12927,12,1586304000
Cuba,4/9/2020,13247,15,1586390400
Curacao,3/14/2020,5605,0,1584144000
Curacao,3/15/2020,5861,0,1584230400
Cyprus,3/10/2020,4661,0,1583798400
Cyprus,3/11/2020,4862,0,1583884800
Cyprus,3/12/2020,5082,0,1583971200
Cyprus,3/13/2020,5325,0,1584057600
Cyprus,3/14/2020,5502,0,1584144000
Cyprus,3/15/2020,5760,0,1584230400
Cyprus,3/16/2020,6020,0,1584316800
Cyprus,3/17/2020,6294,0,1584403200
Cyprus,3/18/2020,6573,0,1584489600
Cyprus,3/19/2020,6856,0,1584576000
Cyprus,3/20/2020,7160,0,1584662400
Cyprus,3/21/2020,7454,0,1584748800
Cyprus,3/22/2020,7654,1,1584835200
Cyprus,3/23/2020,7953,1,1584921600
Cyprus,3/24/2020,8247,3,1585008000
Cyprus,3/25/2020,8545,3,1585094400
Cyprus,3/26/2020,8847,3,1585180800
Cyprus,3/27/2020,9154,5,1585267200
Cyprus,3/28/2020,9461,5,1585353600
Cyprus,3/29/2020,9772,5,1585440000
Cyprus,3/30/2020,10084,7,1585526400
Cyprus,3/31/2020,10397,8,1585612800
Cyprus,3/9/2020,4407,0,1583712000
Cyprus,4/1/2020,10710,9,1585699200
Cyprus,4/10/2020,13568,10,1586476800
Cyprus,4/11/2020,13889,10,1586563200
Cyprus,4/12/2020,14210,11,1586649600
Cyprus,4/13/2020,14530,12,1586736000
Cyprus,4/14/2020,14850,12,1586822400
Cyprus,4/15/2020,15170,12,1586908800
Cyprus,4/16/2020,15490,12,1586995200
Cyprus,4/17/2020,15810,12,1587081600
Cyprus,4/18/2020,16130,12,1587168000
Cyprus,4/19/2020,16450,12,1587254400
Cyprus,4/2/2020,11023,10,1585785600
Cyprus,4/20/2020,16770,12,1587340800
Cyprus,4/21/2020,17090,12,1587427200
Cyprus,4/22/2020,17410,13,1587513600
Cyprus,4/23/2020,17729,13,1587600000
Cyprus,4/3/2020,11338,11,1585872000
Cyprus,4/4/2020,11653,11,1585958400
Cyprus,4/5/2020,11969,9,1586044800
Cyprus,4/6/2020,12288,9,1586131200
Cyprus,4/7/2020,12608,9,1586217600
Cyprus,4/8/2020,12928,9,1586304000
Cyprus,4/9/2020,13248,10,1586390400
Czech Republic,3/1/2020,2893,0,1583020800
Czech Republic,3/10/2020,4580,0,1583798400
Czech Republic,3/11/2020,4773,0,1583884800
Czech Republic,3/12/2020,4989,0,1583971200
Czech Republic,3/13/2020,5257,0,1584057600
Czech Republic,3/14/2020,5428,0,1584144000
Czech Republic,3/15/2020,5674,0,1584230400
Czech Republic,3/16/2020,5929,0,1584316800
Czech Republic,3/17/2020,6198,0,1584403200
Czech Republic,3/18/2020,6472,0,1584489600
Czech Republic,3/19/2020,6753,0,1584576000
Czech Republic,3/2/2020,3026,0,1583107200
Czech Republic,3/20/2020,7043,0,1584662400
Czech Republic,3/21/2020,7341,0,1584748800
Czech Republic,3/22/2020,7655,1,1584835200
Czech Republic,3/23/2020,7954,1,1584921600
Czech Republic,3/24/2020,8248,3,1585008000
Czech Republic,3/25/2020,8546,6,1585094400
Czech Republic,3/26/2020,8848,9,1585180800
Czech Republic,3/27/2020,9155,9,1585267200
Czech Republic,3/28/2020,9462,11,1585353600
Czech Republic,3/29/2020,9773,16,1585440000
Czech Republic,3/3/2020,3162,0,1583193600
Czech Republic,3/30/2020,10085,23,1585526400
Czech Republic,3/31/2020,10398,31,1585612800
Czech Republic,3/4/2020,3312,0,1583280000
Czech Republic,3/5/2020,3469,0,1583366400
Czech Republic,3/6/2020,3637,0,1583452800
Czech Republic,3/7/2020,3839,0,1583539200
Czech Republic,3/8/2020,4059,0,1583625600
Czech Republic,3/9/2020,4316,0,1583712000
Czech Republic,4/1/2020,10711,39,1585699200
Czech Republic,4/10/2020,13569,119,1586476800
Czech Republic,4/11/2020,13890,129,1586563200
Czech Republic,4/12/2020,14211,138,1586649600
Czech Republic,4/13/2020,14531,143,1586736000
Czech Republic,4/14/2020,14851,161,1586822400
Czech Republic,4/15/2020,15171,166,1586908800
Czech Republic,4/16/2020,15491,169,1586995200
Czech Republic,4/17/2020,15811,173,1587081600
Czech Republic,4/18/2020,16131,181,1587168000
Czech Republic,4/19/2020,16451,186,1587254400
Czech Republic,4/2/2020,11024,44,1585785600
Czech Republic,4/20/2020,16771,194,1587340800
Czech Republic,4/21/2020,17091,201,1587427200
Czech Republic,4/22/2020,17411,208,1587513600
Czech Republic,4/23/2020,17730,210,1587600000
Czech Republic,4/3/2020,11339,53,1585872000
Czech Republic,4/4/2020,11654,59,1585958400
Czech Republic,4/5/2020,11970,67,1586044800
Czech Republic,4/6/2020,12289,78,1586131200
Czech Republic,4/7/2020,12609,88,1586217600
Czech Republic,4/8/2020,12929,99,1586304000
Czech Republic,4/9/2020,13249,112,1586390400
Denmark,2/27/2020,2563,0,1582761600
Denmark,2/28/2020,2673,0,1582848000
Denmark,2/29/2020,2770,0,1582934400
Denmark,3/1/2020,2889,0,1583020800
Denmark,3/10/2020,4545,0,1583798400
Denmark,3/11/2020,9634,0,1583884800
Denmark,3/12/2020,10063,0,1583971200
Denmark,3/13/2020,10528,0,1584057600
Denmark,3/14/2020,10947,1,1584144000
Denmark,3/15/2020,11443,2,1584230400
Denmark,3/16/2020,11956,3,1584316800
Denmark,3/17/2020,12474,4,1584403200
Denmark,3/18/2020,13021,4,1584489600
Denmark,3/19/2020,20563,6,1584576000
Denmark,3/2/2020,3019,0,1583107200
Denmark,3/20/2020,21446,9,1584662400
Denmark,3/21/2020,22354,13,1584748800
Denmark,3/22/2020,23276,13,1584835200
Denmark,3/23/2020,24169,24,1584921600
Denmark,3/24/2020,25055,32,1585008000
Denmark,3/25/2020,25957,34,1585094400
Denmark,3/26/2020,26867,41,1585180800
Denmark,3/27/2020,27788,52,1585267200
Denmark,3/28/2020,28715,65,1585353600
Denmark,3/29/2020,29648,72,1585440000
Denmark,3/3/2020,3158,0,1583193600
Denmark,3/30/2020,30584,77,1585526400
Denmark,3/31/2020,31523,90,1585612800
Denmark,3/4/2020,3307,0,1583280000
Denmark,3/5/2020,3474,0,1583366400
Denmark,3/6/2020,3629,0,1583452800
Denmark,3/7/2020,3831,0,1583539200
Denmark,3/8/2020,4057,0,1583625600
Denmark,3/9/2020,4294,0,1583712000
Denmark,4/1/2020,32462,104,1585699200
Denmark,4/10/2020,41050,247,1586476800
Denmark,4/11/2020,42013,260,1586563200
Denmark,4/12/2020,42974,273,1586649600
Denmark,4/13/2020,43934,285,1586736000
Denmark,4/14/2020,44894,299,1586822400
Denmark,4/15/2020,45854,309,1586908800
Denmark,4/16/2020,46814,321,1586995200
Denmark,4/17/2020,47774,336,1587081600
Denmark,4/18/2020,48734,346,1587168000
Denmark,4/19/2020,49694,355,1587254400
Denmark,4/2/2020,33405,123,1585785600
Denmark,4/20/2020,50654,364,1587340800
Denmark,4/21/2020,51614,370,1587427200
Denmark,4/22/2020,52573,384,1587513600
Denmark,4/23/2020,53532,394,1587600000
Denmark,4/3/2020,34350,139,1585872000
Denmark,4/4/2020,35297,161,1585958400
Denmark,4/5/2020,36249,179,1586044800
Denmark,4/6/2020,37208,187,1586131200
Denmark,4/7/2020,38168,203,1586217600
Denmark,4/8/2020,39128,218,1586304000
Denmark,4/9/2020,40088,237,1586390400
Diamond Princess,3/25/2020,8548,10,1585094400
Diamond Princess,3/26/2020,8850,10,1585180800
Diamond Princess,3/27/2020,9157,10,1585267200
Diamond Princess,3/28/2020,9464,10,1585353600
Diamond Princess,3/29/2020,9775,10,1585440000
Diamond Princess,3/30/2020,10087,10,1585526400
Diamond Princess,3/31/2020,10400,10,1585612800
Diamond Princess,4/1/2020,10713,11,1585699200
Diamond Princess,4/10/2020,13571,11,1586476800
Diamond Princess,4/11/2020,13892,11,1586563200
Diamond Princess,4/12/2020,14213,11,1586649600
Diamond Princess,4/13/2020,14533,11,1586736000
Diamond Princess,4/14/2020,14853,12,1586822400
Diamond Princess,4/15/2020,15173,12,1586908800
Diamond Princess,4/16/2020,15493,12,1586995200
Diamond Princess,4/17/2020,15813,13,1587081600
Diamond Princess,4/18/2020,16133,13,1587168000
Diamond Princess,4/19/2020,16453,13,1587254400
Diamond Princess,4/2/2020,11026,11,1585785600
Diamond Princess,4/20/2020,16773,13,1587340800
Diamond Princess,4/21/2020,17093,13,1587427200
Diamond Princess,4/22/2020,17413,13,1587513600
Diamond Princess,4/23/2020,17732,13,1587600000
Diamond Princess,4/3/2020,11341,11,1585872000
Diamond Princess,4/4/2020,11656,11,1585958400
Diamond Princess,4/5/2020,11972,11,1586044800
Diamond Princess,4/6/2020,12291,11,1586131200
Diamond Princess,4/7/2020,12611,11,1586217600
Diamond Princess,4/8/2020,12931,11,1586304000
Diamond Princess,4/9/2020,13251,11,1586390400
Djibouti,3/18/2020,6693,0,1584489600
Djibouti,3/19/2020,6986,0,1584576000
Djibouti,3/20/2020,7283,0,1584662400
Djibouti,3/21/2020,7588,0,1584748800
Djibouti,3/22/2020,7657,0,1584835200
Djibouti,3/23/2020,7956,0,1584921600
Djibouti,3/24/2020,8250,0,1585008000
Djibouti,3/25/2020,8549,0,1585094400
Djibouti,3/26/2020,8851,0,1585180800
Djibouti,3/27/2020,9158,0,1585267200
Djibouti,3/28/2020,9465,0,1585353600
Djibouti,3/29/2020,9776,0,1585440000
Djibouti,3/30/2020,10088,0,1585526400
Djibouti,3/31/2020,10401,0,1585612800
Djibouti,4/1/2020,10714,0,1585699200
Djibouti,4/10/2020,13572,1,1586476800
Djibouti,4/11/2020,13893,2,1586563200
Djibouti,4/12/2020,14214,2,1586649600
Djibouti,4/13/2020,14534,2,1586736000
Djibouti,4/14/2020,14854,2,1586822400
Djibouti,4/15/2020,15174,2,1586908800
Djibouti,4/16/2020,15494,2,1586995200
Djibouti,4/17/2020,15814,2,1587081600
Djibouti,4/18/2020,16134,2,1587168000
Djibouti,4/19/2020,16454,2,1587254400
Djibouti,4/2/2020,11027,0,1585785600
Djibouti,4/20/2020,16774,2,1587340800
Djibouti,4/21/2020,17094,2,1587427200
Djibouti,4/22/2020,17414,2,1587513600
Djibouti,4/23/2020,17733,2,1587600000
Djibouti,4/3/2020,11342,0,1585872000
Djibouti,4/4/2020,11657,0,1585958400
Djibouti,4/5/2020,11973,0,1586044800
Djibouti,4/6/2020,12292,0,1586131200
Djibouti,4/7/2020,12612,0,1586217600
Djibouti,4/8/2020,12932,0,1586304000
Djibouti,4/9/2020,13252,0,1586390400
Dominica,3/22/2020,7658,0,1584835200
Dominica,3/23/2020,7957,0,1584921600
Dominica,3/24/2020,8251,0,1585008000
Dominica,3/25/2020,8550,0,1585094400
Dominica,3/26/2020,8852,0,1585180800
Dominica,3/27/2020,9159,0,1585267200
Dominica,3/28/2020,9466,0,1585353600
Dominica,3/29/2020,9777,0,1585440000
Dominica,3/30/2020,10089,0,1585526400
Dominica,3/31/2020,10402,0,1585612800
Dominica,4/1/2020,10715,0,1585699200
Dominica,4/10/2020,13573,0,1586476800
Dominica,4/11/2020,13894,0,1586563200
Dominica,4/12/2020,14215,0,1586649600
Dominica,4/13/2020,14535,0,1586736000
Dominica,4/14/2020,14855,0,1586822400
Dominica,4/15/2020,15175,0,1586908800
Dominica,4/16/2020,15495,0,1586995200
Dominica,4/17/2020,15815,0,1587081600
Dominica,4/18/2020,16135,0,1587168000
Dominica,4/19/2020,16455,0,1587254400
Dominica,4/2/2020,11028,0,1585785600
Dominica,4/20/2020,16775,0,1587340800
Dominica,4/21/2020,17095,0,1587427200
Dominica,4/22/2020,17415,0,1587513600
Dominica,4/23/2020,17734,0,1587600000
Dominica,4/3/2020,11343,0,1585872000
Dominica,4/4/2020,11658,0,1585958400
Dominica,4/5/2020,11974,0,1586044800
Dominica,4/6/2020,12293,0,1586131200
Dominica,4/7/2020,12613,0,1586217600
Dominica,4/8/2020,12933,0,1586304000
Dominica,4/9/2020,13253,0,1586390400
Dominican Republic,3/1/2020,2918,0,1583020800
Dominican Republic,3/10/2020,4646,0,1583798400
Dominican Republic,3/11/2020,4866,0,1583884800
Dominican Republic,3/12/2020,5087,0,1583971200
Dominican Republic,3/13/2020,5261,0,1584057600
Dominican Republic,3/14/2020,5536,0,1584144000
Dominican Republic,3/15/2020,5792,0,1584230400
Dominican Republic,3/16/2020,6063,0,1584316800
Dominican Republic,3/17/2020,6328,1,1584403200
Dominican Republic,3/18/2020,6609,1,1584489600
Dominican Republic,3/19/2020,6889,2,1584576000
Dominican Republic,3/2/2020,3050,0,1583107200
Dominican Republic,3/20/2020,7156,2,1584662400
Dominican Republic,3/21/2020,7441,2,1584748800
Dominican Republic,3/22/2020,7659,3,1584835200
Dominican Republic,3/23/2020,7958,3,1584921600
Dominican Republic,3/24/2020,8252,6,1585008000
Dominican Republic,3/25/2020,8551,10,1585094400
Dominican Republic,3/26/2020,8853,10,1585180800
Dominican Republic,3/27/2020,9160,20,1585267200
Dominican Republic,3/28/2020,9467,28,1585353600
Dominican Republic,3/29/2020,9778,39,1585440000
Dominican Republic,3/3/2020,3200,0,1583193600
Dominican Republic,3/30/2020,10090,42,1585526400
Dominican Republic,3/31/2020,10403,51,1585612800
Dominican Republic,3/4/2020,3359,0,1583280000
Dominican Republic,3/5/2020,3528,0,1583366400
Dominican Republic,3/6/2020,3688,0,1583452800
Dominican Republic,3/7/2020,3900,0,1583539200
Dominican Republic,3/8/2020,4109,0,1583625600
Dominican Republic,3/9/2020,4368,0,1583712000
Dominican Republic,4/1/2020,10716,57,1585699200
Dominican Republic,4/10/2020,13574,126,1586476800
Dominican Republic,4/11/2020,13895,135,1586563200
Dominican Republic,4/12/2020,14216,173,1586649600
Dominican Republic,4/13/2020,14536,177,1586736000
Dominican Republic,4/14/2020,14856,183,1586822400
Dominican Republic,4/15/2020,15176,189,1586908800
Dominican Republic,4/16/2020,15496,196,1586995200
Dominican Republic,4/17/2020,15816,200,1587081600
Dominican Republic,4/18/2020,16136,217,1587168000
Dominican Republic,4/19/2020,16456,226,1587254400
Dominican Republic,4/2/2020,11029,60,1585785600
Dominican Republic,4/20/2020,16776,235,1587340800
Dominican Republic,4/21/2020,17096,245,1587427200
Dominican Republic,4/22/2020,17416,260,1587513600
Dominican Republic,4/23/2020,17735,265,1587600000
Dominican Republic,4/3/2020,11344,68,1585872000
Dominican Republic,4/4/2020,11659,68,1585958400
Dominican Republic,4/5/2020,11975,82,1586044800
Dominican Republic,4/6/2020,12294,86,1586131200
Dominican Republic,4/7/2020,12614,98,1586217600
Dominican Republic,4/8/2020,12934,108,1586304000
Dominican Republic,4/9/2020,13254,118,1586390400
East Timor,3/21/2020,7589,0,1584748800
Ecuador,3/1/2020,2885,0,1583020800
Ecuador,3/10/2020,4606,0,1583798400
Ecuador,3/11/2020,4822,0,1583884800
Ecuador,3/12/2020,5045,0,1583971200
Ecuador,3/13/2020,5237,0,1584057600
Ecuador,3/14/2020,5498,2,1584144000
Ecuador,3/15/2020,5755,2,1584230400
Ecuador,3/16/2020,6016,2,1584316800
Ecuador,3/17/2020,6283,2,1584403200
Ecuador,3/18/2020,6530,2,1584489600
Ecuador,3/19/2020,6799,3,1584576000
Ecuador,3/2/2020,3013,0,1583107200
Ecuador,3/20/2020,7072,5,1584662400
Ecuador,3/21/2020,7365,7,1584748800
Ecuador,3/22/2020,7660,14,1584835200
Ecuador,3/23/2020,7959,18,1584921600
Ecuador,3/24/2020,8253,27,1585008000
Ecuador,3/25/2020,8552,28,1585094400
Ecuador,3/26/2020,8854,34,1585180800
Ecuador,3/27/2020,9161,36,1585267200
Ecuador,3/28/2020,9468,48,1585353600
Ecuador,3/29/2020,9779,58,1585440000
Ecuador,3/3/2020,3155,0,1583193600
Ecuador,3/30/2020,10091,60,1585526400
Ecuador,3/31/2020,10404,75,1585612800
Ecuador,3/4/2020,3308,0,1583280000
Ecuador,3/5/2020,3467,0,1583366400
Ecuador,3/6/2020,3649,0,1583452800
Ecuador,3/7/2020,3850,0,1583539200
Ecuador,3/8/2020,4079,0,1583625600
Ecuador,3/9/2020,4338,0,1583712000
Ecuador,4/1/2020,10717,93,1585699200
Ecuador,4/10/2020,13575,297,1586476800
Ecuador,4/11/2020,13896,315,1586563200
Ecuador,4/12/2020,14217,333,1586649600
Ecuador,4/13/2020,14537,355,1586736000
Ecuador,4/14/2020,14857,369,1586822400
Ecuador,4/15/2020,15177,388,1586908800
Ecuador,4/16/2020,15497,403,1586995200
Ecuador,4/17/2020,15817,421,1587081600
Ecuador,4/18/2020,16137,456,1587168000
Ecuador,4/19/2020,16457,474,1587254400
Ecuador,4/2/2020,11030,120,1585785600
Ecuador,4/20/2020,16777,507,1587340800
Ecuador,4/21/2020,17097,520,1587427200
Ecuador,4/22/2020,17417,537,1587513600
Ecuador,4/23/2020,17736,560,1587600000
Ecuador,4/3/2020,11345,145,1585872000
Ecuador,4/4/2020,11660,172,1585958400
Ecuador,4/5/2020,11976,180,1586044800
Ecuador,4/6/2020,12295,191,1586131200
Ecuador,4/7/2020,12615,191,1586217600
Ecuador,4/8/2020,12935,242,1586304000
Ecuador,4/9/2020,13255,272,1586390400
Egypt,2/14/2020,1478,0,1581638400
Egypt,2/15/2020,1553,0,1581724800
Egypt,2/16/2020,1628,0,1581811200
Egypt,2/17/2020,1703,0,1581897600
Egypt,2/18/2020,1778,0,1581984000
Egypt,2/19/2020,1854,0,1582070400
Egypt,2/20/2020,1930,0,1582156800
Egypt,2/21/2020,2010,0,1582243200
Egypt,2/22/2020,2094,0,1582329600
Egypt,2/23/2020,2178,0,1582416000
Egypt,2/24/2020,2264,0,1582502400
Egypt,2/25/2020,2358,0,1582588800
Egypt,2/26/2020,2459,0,1582675200
Egypt,2/27/2020,2564,0,1582761600
Egypt,2/28/2020,2674,0,1582848000
Egypt,2/29/2020,2790,0,1582934400
Egypt,3/1/2020,2905,0,1583020800
Egypt,3/10/2020,4572,1,1583798400
Egypt,3/11/2020,4785,1,1583884800
Egypt,3/12/2020,5001,1,1583971200
Egypt,3/13/2020,5262,2,1584057600
Egypt,3/14/2020,5448,2,1584144000
Egypt,3/15/2020,5702,2,1584230400
Egypt,3/16/2020,5954,2,1584316800
Egypt,3/17/2020,6221,4,1584403200
Egypt,3/18/2020,6505,6,1584489600
Egypt,3/19/2020,6790,6,1584576000
Egypt,3/2/2020,3034,0,1583107200
Egypt,3/20/2020,7085,8,1584662400
Egypt,3/21/2020,7391,10,1584748800
Egypt,3/22/2020,7661,14,1584835200
Egypt,3/23/2020,7960,19,1584921600
Egypt,3/24/2020,8254,20,1585008000
Egypt,3/25/2020,8553,21,1585094400
Egypt,3/26/2020,8855,24,1585180800
Egypt,3/27/2020,9162,30,1585267200
Egypt,3/28/2020,9469,36,1585353600
Egypt,3/29/2020,9780,40,1585440000
Egypt,3/3/2020,3175,0,1583193600
Egypt,3/30/2020,10092,41,1585526400
Egypt,3/31/2020,10405,46,1585612800
Egypt,3/4/2020,3335,0,1583280000
Egypt,3/5/2020,3495,0,1583366400
Egypt,3/6/2020,3645,0,1583452800
Egypt,3/7/2020,3845,0,1583539200
Egypt,3/8/2020,4048,1,1583625600
Egypt,3/9/2020,4303,1,1583712000
Egypt,4/1/2020,10718,52,1585699200
Egypt,4/10/2020,13576,135,1586476800
Egypt,4/11/2020,13897,146,1586563200
Egypt,4/12/2020,14218,159,1586649600
Egypt,4/13/2020,14538,164,1586736000
Egypt,4/14/2020,14858,178,1586822400
Egypt,4/15/2020,15178,183,1586908800
Egypt,4/16/2020,15498,196,1586995200
Egypt,4/17/2020,15818,205,1587081600
Egypt,4/18/2020,16138,224,1587168000
Egypt,4/19/2020,16458,239,1587254400
Egypt,4/2/2020,11031,58,1585785600
Egypt,4/20/2020,16778,250,1587340800
Egypt,4/21/2020,17098,264,1587427200
Egypt,4/22/2020,17418,276,1587513600
Egypt,4/23/2020,17737,287,1587600000
Egypt,4/3/2020,11346,66,1585872000
Egypt,4/4/2020,11661,71,1585958400
Egypt,4/5/2020,11977,78,1586044800
Egypt,4/6/2020,12296,85,1586131200
Egypt,4/7/2020,12616,94,1586217600
Egypt,4/8/2020,12936,103,1586304000
Egypt,4/9/2020,13256,118,1586390400
El Salvador,3/19/2020,6987,0,1584576000
El Salvador,3/20/2020,7284,0,1584662400
El Salvador,3/21/2020,7561,0,1584748800
El Salvador,3/22/2020,7662,0,1584835200
El Salvador,3/23/2020,7961,0,1584921600
El Salvador,3/24/2020,8255,0,1585008000
El Salvador,3/25/2020,8554,0,1585094400
El Salvador,3/26/2020,8856,0,1585180800
El Salvador,3/27/2020,9163,0,1585267200
