Country/Region,date_sec,log_Confirmed
Mainland China,1585612800,4.911285480312763
Mainland China,1585699200,4.911450592057392
Mainland China,1585785600,4.911631610208209
Mainland China,1585872000,4.911812552940341
Mainland China,1585958400,4.9118923566564385
Mainland China,1586044800,4.912051920109143
Mainland China,1586131200,4.912259264991969
Mainland China,1586217600,4.912429320222425
Mainland China,1586304000,4.912774540046081
Mainland China,1586390400,4.9130982661594285
Mainland China,1586476800,4.913321019360707
Mainland China,1586563200,4.913649636841762
Mainland China,1586649600,4.914263802522533
Mainland China,1586736000,4.914655144596952
Mainland China,1586822400,4.915130626413841
Mainland China,1586908800,4.9153681722489475
Mainland China,1586995200,4.915616137034126
Mainland China,1587081600,4.917473999740914
Mainland China,1587168000,4.917600025272784
Mainland China,1587254400,4.917689271236512
Mainland China,1587340800,4.917752257347291
Mainland China,1587427200,4.917920175663375
Mainland China,1587513600,4.917977882592909
Mainland China,1587600000,4.918051316687877
Malawi,1585785600,0.47712125471966244
Malawi,1585872000,0.47712125471966244
Malawi,1585958400,0.6020599913279624
Malawi,1586044800,0.6020599913279624
Malawi,1586131200,0.6989700043360189
Malawi,1586217600,0.9030899869919435
Malawi,1586304000,0.9030899869919435
Malawi,1586390400,0.9030899869919435
Malawi,1586476800,0.9542425094393249
Malawi,1586563200,1.0791812460476249
Malawi,1586649600,1.1139433523068367
Malawi,1586736000,1.2041199826559248
Malawi,1586822400,1.2041199826559248
Malawi,1586908800,1.2041199826559248
Malawi,1586995200,1.2041199826559248
Malawi,1587081600,1.2304489213782739
Malawi,1587168000,1.2304489213782739
Malawi,1587254400,1.2304489213782739
Malawi,1587340800,1.2304489213782739
Malawi,1587427200,1.255272505103306
Malawi,1587513600,1.3617278360175928
Malawi,1587600000,1.5185139398778875
Malaysia,1579910400,0.47712125471966244
Malaysia,1579996800,0.6020599913279624
Malaysia,1580083200,0.6020599913279624
Malaysia,1580169600,0.6020599913279624
Malaysia,1580256000,0.8450980400142568
Malaysia,1580342400,0.9030899869919435
Malaysia,1580428800,0.9030899869919435
Malaysia,1580515200,0.9030899869919435
Malaysia,1580601600,0.9030899869919435
Malaysia,1580688000,0.9030899869919435
Malaysia,1580774400,1.0
Malaysia,1580860800,1.0791812460476249
Malaysia,1580947200,1.0791812460476249
Malaysia,1581033600,1.0791812460476249
Malaysia,1581120000,1.2041199826559248
Malaysia,1581206400,1.2041199826559248
Malaysia,1581292800,1.255272505103306
Malaysia,1581379200,1.255272505103306
Malaysia,1581465600,1.255272505103306
Malaysia,1581552000,1.2787536009528289
Malaysia,1581638400,1.2787536009528289
Malaysia,1581724800,1.3424226808222062
Malaysia,1581811200,1.3424226808222062
Malaysia,1581897600,1.3424226808222062
Malaysia,1581984000,1.3424226808222062
Malaysia,1582070400,1.3424226808222062
Malaysia,1582156800,1.3424226808222062
Malaysia,1582243200,1.3424226808222062
Malaysia,1582329600,1.3424226808222062
Malaysia,1582416000,1.3424226808222062
Malaysia,1582502400,1.3424226808222062
Malaysia,1582588800,1.3424226808222062
Malaysia,1582675200,1.3424226808222062
Malaysia,1582761600,1.3617278360175928
Malaysia,1582848000,1.3617278360175928
Malaysia,1582934400,1.3979400086720377
Malaysia,1583020800,1.462397997898956
Malaysia,1583107200,1.462397997898956
Malaysia,1583193600,1.5563025007672873
Malaysia,1583280000,1.6989700043360187
Malaysia,1583366400,1.6989700043360187
Malaysia,1583452800,1.919078092376074
Malaysia,1583539200,1.968482948553935
Malaysia,1583625600,1.99563519459755
Malaysia,1583712000,2.0681858617461617
Malaysia,1583798400,2.110589710299249
Malaysia,1583884800,2.173186268412274
Malaysia,1583971200,2.173186268412274
Malaysia,1584057600,2.294466226161593
Malaysia,1584144000,2.376576957056512
