ObservationDate,SNo,Deaths,date_sec,log_Deaths
03/22/2020,7618,1.0,1584835200,0.0
03/23/2020,7916,1.0,1584921600,0.0
03/24/2020,8210,1.0,1585008000,0.0
03/25/2020,8508,2.0,1585094400,0.3010299956639812
03/26/2020,8810,4.0,1585180800,0.6020599913279624
03/27/2020,9116,4.0,1585267200,0.6020599913279624
03/28/2020,9423,4.0,1585353600,0.6020599913279624
03/29/2020,9734,4.0,1585440000,0.6020599913279624
03/30/2020,10045,4.0,1585526400,0.6020599913279624
03/31/2020,10357,4.0,1585612800,0.6020599913279624
04/01/2020,10670,4.0,1585699200,0.6020599913279624
04/02/2020,10983,6.0,1585785600,0.7781512503836436
04/03/2020,11298,6.0,1585872000,0.7781512503836436
04/04/2020,11613,7.0,1585958400,0.8450980400142568
04/05/2020,11929,7.0,1586044800,0.8450980400142568
04/06/2020,12248,11.0,1586131200,1.041392685158225
04/07/2020,12568,14.0,1586217600,1.146128035678238
04/08/2020,12888,14.0,1586304000,1.146128035678238
04/09/2020,13208,15.0,1586390400,1.1760912590556813
04/10/2020,13528,15.0,1586476800,1.1760912590556813
04/11/2020,13849,18.0,1586563200,1.255272505103306
04/12/2020,14170,18.0,1586649600,1.255272505103306
04/13/2020,14490,21.0,1586736000,1.3222192947339193
04/14/2020,14810,23.0,1586822400,1.3617278360175928
04/15/2020,15130,25.0,1586908800,1.3979400086720377
04/16/2020,15450,30.0,1586995200,1.4771212547196624
04/17/2020,15770,30.0,1587081600,1.4771212547196624
04/18/2020,16090,30.0,1587168000,1.4771212547196624
04/19/2020,16410,33.0,1587254400,1.5185139398778875
04/20/2020,16730,36.0,1587340800,1.5563025007672873
04/21/2020,17050,36.0,1587427200,1.5563025007672873
04/22/2020,17370,40.0,1587513600,1.6020599913279625
04/23/2020,17689,42.0,1587600000,1.6232492903979006
04/24/2020,18009,43.0,1587686400,1.6334684555795866
04/25/2020,18328,47.0,1587772800,1.6720978579357175
04/26/2020,18647,50.0,1587859200,1.6989700043360187
04/27/2020,18966,57.0,1587945600,1.7558748556724915
04/28/2020,19287,58.0,1588032000,1.7634279935629373
04/29/2020,19608,60.0,1588118400,1.7781512503836436
04/30/2020,19929,64.0,1588204800,1.806179973983887
05/01/2020,20252,68.0,1588291200,1.8325089127062364
05/02/2020,20575,72.0,1588377600,1.8573324964312685
05/03/2020,20898,85.0,1588464000,1.9294189257142929
05/04/2020,21221,90.0,1588550400,1.9542425094393248
05/05/2020,21544,95.0,1588636800,1.9777236052888478
05/06/2020,21867,104.0,1588723200,2.0170333392987803
05/07/2020,22190,106.0,1588809600,2.0253058652647704
05/08/2020,22513,109.0,1588896000,2.037426497940624
05/09/2020,22836,115.0,1588982400,2.060697840353612
03/11/2020,4829,1.0,1583884800,0.0
03/12/2020,5028,1.0,1583971200,0.0
03/13/2020,5191,1.0,1584057600,0.0
03/14/2020,5485,1.0,1584144000,0.0
03/15/2020,5741,1.0,1584230400,0.0
03/16/2020,6004,1.0,1584316800,0.0
03/17/2020,6286,1.0,1584403200,0.0
03/18/2020,6563,2.0,1584489600,0.3010299956639812
03/19/2020,6857,2.0,1584576000,0.3010299956639812
03/20/2020,7158,2.0,1584662400,0.3010299956639812
03/21/2020,7460,2.0,1584748800,0.3010299956639812
03/22/2020,7619,2.0,1584835200,0.3010299956639812
03/23/2020,7917,4.0,1584921600,0.6020599913279624
03/24/2020,8211,5.0,1585008000,0.6989700043360189
03/25/2020,8509,5.0,1585094400,0.6989700043360189
03/26/2020,8811,6.0,1585180800,0.7781512503836436
03/27/2020,9117,8.0,1585267200,0.9030899869919435
03/28/2020,9424,10.0,1585353600,1.0
03/29/2020,9735,10.0,1585440000,1.0
03/30/2020,10046,11.0,1585526400,1.041392685158225
03/31/2020,10358,15.0,1585612800,1.1760912590556813
04/01/2020,10671,15.0,1585699200,1.1760912590556813
04/02/2020,10984,16.0,1585785600,1.2041199826559248
04/03/2020,11299,17.0,1585872000,1.2304489213782739
04/04/2020,11614,20.0,1585958400,1.3010299956639813
04/05/2020,11930,20.0,1586044800,1.3010299956639813
04/06/2020,12249,21.0,1586131200,1.3222192947339193
04/07/2020,12569,22.0,1586217600,1.3424226808222062
04/08/2020,12889,22.0,1586304000,1.3424226808222062
04/09/2020,13209,23.0,1586390400,1.3617278360175928
04/10/2020,13529,23.0,1586476800,1.3617278360175928
04/11/2020,13850,23.0,1586563200,1.3617278360175928
04/12/2020,14171,23.0,1586649600,1.3617278360175928
04/13/2020,14491,23.0,1586736000,1.3617278360175928
04/14/2020,14811,24.0,1586822400,1.380211241711606
04/15/2020,15131,25.0,1586908800,1.3979400086720377
04/16/2020,15451,26.0,1586995200,1.414973347970818
04/17/2020,15771,26.0,1587081600,1.414973347970818
04/18/2020,16091,26.0,1587168000,1.414973347970818
04/19/2020,16411,26.0,1587254400,1.414973347970818
04/20/2020,16731,26.0,1587340800,1.414973347970818
04/21/2020,17051,26.0,1587427200,1.414973347970818
04/22/2020,17371,27.0,1587513600,1.4313637641589874
04/23/2020,17690,27.0,1587600000,1.4313637641589874
04/24/2020,18010,27.0,1587686400,1.4313637641589874
04/25/2020,18329,27.0,1587772800,1.4313637641589874
04/26/2020,18648,28.0,1587859200,1.4471580313422192
04/27/2020,18967,28.0,1587945600,1.4471580313422192
04/28/2020,19288,30.0,1588032000,1.4771212547196624
04/29/2020,19609,30.0,1588118400,1.4771212547196624
04/30/2020,19930,31.0,1588204800,1.4913616938342726
05/01/2020,20253,31.0,1588291200,1.4913616938342726
05/02/2020,20576,31.0,1588377600,1.4913616938342726
05/03/2020,20899,31.0,1588464000,1.4913616938342726
05/04/2020,21222,31.0,1588550400,1.4913616938342726
05/05/2020,21545,31.0,1588636800,1.4913616938342726
05/06/2020,21868,31.0,1588723200,1.4913616938342726
05/07/2020,22191,31.0,1588809600,1.4913616938342726
05/08/2020,22514,31.0,1588896000,1.4913616938342726
05/09/2020,22837,31.0,1588982400,1.4913616938342726
03/12/2020,5025,1.0,1583971200,0.0
03/13/2020,5211,2.0,1584057600,0.3010299956639812
03/14/2020,5489,3.0,1584144000,0.47712125471966244
03/15/2020,5732,4.0,1584230400,0.6020599913279624
03/16/2020,5995,4.0,1584316800,0.6020599913279624
03/17/2020,6280,4.0,1584403200,0.6020599913279624
03/18/2020,6557,7.0,1584489600,0.8450980400142568
03/19/2020,6841,9.0,1584576000,0.9542425094393249
03/20/2020,7138,11.0,1584662400,1.041392685158225
03/21/2020,7427,15.0,1584748800,1.1760912590556813
03/22/2020,7620,17.0,1584835200,1.2304489213782739
03/23/2020,7918,17.0,1584921600,1.2304489213782739
03/24/2020,8212,19.0,1585008000,1.2787536009528289
03/25/2020,8510,21.0,1585094400,1.3222192947339193
03/26/2020,8812,25.0,1585180800,1.3979400086720377
03/27/2020,9118,26.0,1585267200,1.414973347970818
03/28/2020,9425,29.0,1585353600,1.462397997898956
03/29/2020,9736,31.0,1585440000,1.4913616938342726
03/30/2020,10047,35.0,1585526400,1.5440680443502757
03/31/2020,10359,44.0,1585612800,1.6434526764861874
04/01/2020,10672,58.0,1585699200,1.7634279935629373
04/02/2020,10985,86.0,1585785600,1.9344984512435677
04/03/2020,11300,105.0,1585872000,2.0211892990699383
04/04/2020,11615,130.0,1585958400,2.113943352306837
04/05/2020,11931,152.0,1586044800,2.1818435879447726
04/06/2020,12250,173.0,1586131200,2.2380461031287955
04/07/2020,12570,193.0,1586217600,2.285557309007774
04/08/2020,12890,205.0,1586304000,2.311753861055754
04/09/2020,13210,235.0,1586390400,2.3710678622717363
04/10/2020,13530,256.0,1586476800,2.4082399653118496
04/11/2020,13851,275.0,1586563200,2.439332693830263
04/12/2020,14172,293.0,1586649600,2.4668676203541096
04/13/2020,14492,313.0,1586736000,2.4955443375464483
04/14/2020,14812,326.0,1586822400,2.513217600067939
04/15/2020,15132,336.0,1586908800,2.526339277389844
04/16/2020,15452,348.0,1586995200,2.5415792439465807
04/17/2020,15772,364.0,1587081600,2.561101383649056
04/18/2020,16092,367.0,1587168000,2.5646660642520893
04/19/2020,16412,375.0,1587254400,2.574031267727719
04/20/2020,16732,384.0,1587340800,2.584331224367531
04/21/2020,17052,392.0,1587427200,2.593286067020457
04/22/2020,17372,402.0,1587513600,2.60422605308447
04/23/2020,17691,407.0,1587600000,2.60959440922522
04/24/2020,18011,415.0,1587686400,2.6180480967120925
04/25/2020,18330,419.0,1587772800,2.622214022966295
04/26/2020,18649,425.0,1587859200,2.6283889300503116
04/27/2020,18968,432.0,1587945600,2.635483746814912
04/28/2020,19289,437.0,1588032000,2.640481436970422
04/29/2020,19610,444.0,1588118400,2.6473829701146196
04/30/2020,19931,450.0,1588204800,2.6532125137753435
05/01/2020,20254,453.0,1588291200,2.656098202012832
05/02/2020,20577,459.0,1588377600,2.661812685537261
05/03/2020,20900,463.0,1588464000,2.6655809910179533
05/04/2020,21223,465.0,1588550400,2.667452952889954
05/05/2020,21546,470.0,1588636800,2.6720978579357175
05/06/2020,21869,476.0,1588723200,2.677606952720493
05/07/2020,22192,483.0,1588809600,2.683947130751512
05/08/2020,22515,488.0,1588896000,2.6884198220027105
05/09/2020,22838,494.0,1588982400,2.693726948923647
03/22/2020,7621,1.0,1584835200,0.0
03/23/2020,7919,1.0,1584921600,0.0
03/24/2020,8213,1.0,1585008000,0.0
03/25/2020,8511,1.0,1585094400,0.0
03/26/2020,8813,3.0,1585180800,0.47712125471966244
03/27/2020,9119,3.0,1585267200,0.47712125471966244
03/28/2020,9426,3.0,1585353600,0.47712125471966244
03/29/2020,9737,6.0,1585440000,0.7781512503836436
03/30/2020,10048,8.0,1585526400,0.9030899869919435
03/31/2020,10360,12.0,1585612800,1.0791812460476249
04/01/2020,10673,14.0,1585699200,1.146128035678238
04/02/2020,10986,15.0,1585785600,1.1760912590556813
04/03/2020,11301,16.0,1585872000,1.2041199826559248
04/04/2020,11616,17.0,1585958400,1.2304489213782739
04/05/2020,11932,18.0,1586044800,1.255272505103306
04/06/2020,12251,21.0,1586131200,1.3222192947339193
04/07/2020,12571,22.0,1586217600,1.3424226808222062
04/08/2020,12891,23.0,1586304000,1.3617278360175928
04/09/2020,13211,25.0,1586390400,1.3979400086720377
04/10/2020,13531,26.0,1586476800,1.414973347970818
04/11/2020,13852,26.0,1586563200,1.414973347970818
04/12/2020,14173,29.0,1586649600,1.462397997898956
04/13/2020,14493,29.0,1586736000,1.462397997898956
04/14/2020,14813,31.0,1586822400,1.4913616938342726
04/15/2020,15133,33.0,1586908800,1.5185139398778875
04/16/2020,15453,33.0,1586995200,1.5185139398778875
04/17/2020,15773,35.0,1587081600,1.5440680443502757
04/18/2020,16093,35.0,1587168000,1.5440680443502757
04/19/2020,16413,36.0,1587254400,1.5563025007672873
04/20/2020,16733,37.0,1587340800,1.568201724066995
04/21/2020,17053,37.0,1587427200,1.568201724066995
04/22/2020,17373,37.0,1587513600,1.568201724066995
04/23/2020,17692,37.0,1587600000,1.568201724066995
04/24/2020,18012,40.0,1587686400,1.6020599913279625
04/25/2020,18331,40.0,1587772800,1.6020599913279625
04/26/2020,18650,40.0,1587859200,1.6020599913279625
04/27/2020,18969,40.0,1587945600,1.6020599913279625
04/28/2020,19290,41.0,1588032000,1.6127838567197355
04/29/2020,19611,42.0,1588118400,1.6232492903979006
04/30/2020,19932,42.0,1588204800,1.6232492903979006
05/01/2020,20255,43.0,1588291200,1.6334684555795866
05/02/2020,20578,44.0,1588377600,1.6434526764861874
05/03/2020,20901,45.0,1588464000,1.6532125137753437
05/04/2020,21224,45.0,1588550400,1.6532125137753437
05/05/2020,21547,46.0,1588636800,1.662757831681574
05/06/2020,21870,46.0,1588723200,1.662757831681574
05/07/2020,22193,47.0,1588809600,1.6720978579357175
05/08/2020,22516,47.0,1588896000,1.6720978579357175
05/09/2020,22839,48.0,1588982400,1.6812412373755872
03/29/2020,9738,2.0,1585440000,0.3010299956639812
03/30/2020,10049,2.0,1585526400,0.3010299956639812
03/31/2020,10361,2.0,1585612800,0.3010299956639812
04/01/2020,10674,2.0,1585699200,0.3010299956639812
04/02/2020,10987,2.0,1585785600,0.3010299956639812
04/03/2020,11302,2.0,1585872000,0.3010299956639812
04/04/2020,11617,2.0,1585958400,0.3010299956639812
04/05/2020,11933,2.0,1586044800,0.3010299956639812
04/06/2020,12252,2.0,1586131200,0.3010299956639812
04/07/2020,12572,2.0,1586217600,0.3010299956639812
04/08/2020,12892,2.0,1586304000,0.3010299956639812
04/09/2020,13212,2.0,1586390400,0.3010299956639812
04/10/2020,13532,2.0,1586476800,0.3010299956639812
04/11/2020,13853,2.0,1586563200,0.3010299956639812
04/12/2020,14174,2.0,1586649600,0.3010299956639812
04/13/2020,14494,2.0,1586736000,0.3010299956639812
04/14/2020,14814,2.0,1586822400,0.3010299956639812
04/15/2020,15134,2.0,1586908800,0.3010299956639812
04/16/2020,15454,2.0,1586995200,0.3010299956639812
04/17/2020,15774,2.0,1587081600,0.3010299956639812
04/18/2020,16094,2.0,1587168000,0.3010299956639812
04/19/2020,16414,2.0,1587254400,0.3010299956639812
04/20/2020,16734,2.0,1587340800,0.3010299956639812
04/21/2020,17054,2.0,1587427200,0.3010299956639812
04/22/2020,17374,2.0,1587513600,0.3010299956639812
04/23/2020,17693,2.0,1587600000,0.3010299956639812
04/24/2020,18013,2.0,1587686400,0.3010299956639812
04/25/2020,18332,2.0,1587772800,0.3010299956639812
04/26/2020,18651,2.0,1587859200,0.3010299956639812
04/27/2020,18970,2.0,1587945600,0.3010299956639812
04/28/2020,19291,2.0,1588032000,0.3010299956639812
04/29/2020,19612,2.0,1588118400,0.3010299956639812
04/30/2020,19933,2.0,1588204800,0.3010299956639812
05/01/2020,20256,2.0,1588291200,0.3010299956639812
05/02/2020,20579,2.0,1588377600,0.3010299956639812
05/03/2020,20902,2.0,1588464000,0.3010299956639812
05/04/2020,21225,2.0,1588550400,0.3010299956639812
05/05/2020,21548,2.0,1588636800,0.3010299956639812
05/06/2020,21871,2.0,1588723200,0.3010299956639812
05/07/2020,22194,2.0,1588809600,0.3010299956639812
05/08/2020,22517,2.0,1588896000,0.3010299956639812
05/09/2020,22840,2.0,1588982400,0.3010299956639812
04/07/2020,12573,1.0,1586217600,0.0
04/08/2020,12893,2.0,1586304000,0.3010299956639812
04/09/2020,13213,2.0,1586390400,0.3010299956639812
04/10/2020,13533,2.0,1586476800,0.3010299956639812
04/11/2020,13854,2.0,1586563200,0.3010299956639812
04/12/2020,14175,2.0,1586649600,0.3010299956639812
04/13/2020,14495,2.0,1586736000,0.3010299956639812
04/14/2020,14815,2.0,1586822400,0.3010299956639812
04/15/2020,15135,2.0,1586908800,0.3010299956639812
04/16/2020,15455,3.0,1586995200,0.47712125471966244
04/17/2020,15775,3.0,1587081600,0.47712125471966244
04/18/2020,16095,3.0,1587168000,0.47712125471966244
04/19/2020,16415,3.0,1587254400,0.47712125471966244
04/20/2020,16735,3.0,1587340800,0.47712125471966244
04/21/2020,17055,3.0,1587427200,0.47712125471966244
04/22/2020,17375,3.0,1587513600,0.47712125471966244
04/23/2020,17694,3.0,1587600000,0.47712125471966244
04/24/2020,18014,3.0,1587686400,0.47712125471966244
04/25/2020,18333,3.0,1587772800,0.47712125471966244
04/26/2020,18652,3.0,1587859200,0.47712125471966244
04/27/2020,18971,3.0,1587945600,0.47712125471966244
04/28/2020,19292,3.0,1588032000,0.47712125471966244
04/29/2020,19613,3.0,1588118400,0.47712125471966244
04/30/2020,19934,3.0,1588204800,0.47712125471966244
05/01/2020,20257,3.0,1588291200,0.47712125471966244
05/02/2020,20580,3.0,1588377600,0.47712125471966244
05/03/2020,20903,3.0,1588464000,0.47712125471966244
05/04/2020,21226,3.0,1588550400,0.47712125471966244
05/05/2020,21549,3.0,1588636800,0.47712125471966244
05/06/2020,21872,3.0,1588723200,0.47712125471966244
05/07/2020,22195,3.0,1588809600,0.47712125471966244
05/08/2020,22518,3.0,1588896000,0.47712125471966244
05/09/2020,22841,3.0,1588982400,0.47712125471966244
03/08/2020,4082,1.0,1583625600,0.0
03/09/2020,4343,1.0,1583712000,0.0
03/10/2020,4603,1.0,1583798400,0.0
03/11/2020,4815,1.0,1583884800,0.0
03/12/2020,5036,1.0,1583971200,0.0
03/13/2020,5282,2.0,1584057600,0.3010299956639812
03/14/2020,5491,2.0,1584144000,0.3010299956639812
03/15/2020,5736,2.0,1584230400,0.3010299956639812
03/16/2020,5991,2.0,1584316800,0.3010299956639812
03/17/2020,6267,2.0,1584403200,0.3010299956639812
03/18/2020,6549,2.0,1584489600,0.3010299956639812
03/19/2020,6835,3.0,1584576000,0.47712125471966244
03/20/2020,7122,3.0,1584662400,0.47712125471966244
03/21/2020,7420,4.0,1584748800,0.6020599913279624
03/22/2020,7624,4.0,1584835200,0.6020599913279624
03/23/2020,7922,4.0,1584921600,0.6020599913279624
03/24/2020,8216,6.0,1585008000,0.7781512503836436
03/25/2020,8514,8.0,1585094400,0.9030899869919435
03/26/2020,8816,9.0,1585180800,0.9542425094393249
03/27/2020,9122,13.0,1585267200,1.1139433523068367
03/28/2020,9429,18.0,1585353600,1.255272505103306
03/29/2020,9740,19.0,1585440000,1.2787536009528289
03/30/2020,10051,23.0,1585526400,1.3617278360175928
03/31/2020,10363,27.0,1585612800,1.4313637641589874
04/01/2020,10676,28.0,1585699200,1.4471580313422192
04/02/2020,10989,36.0,1585785600,1.5563025007672873
04/03/2020,11304,39.0,1585872000,1.591064607026499
04/04/2020,11619,43.0,1585958400,1.6334684555795866
04/05/2020,11935,44.0,1586044800,1.6434526764861874
04/06/2020,12254,48.0,1586131200,1.6812412373755872
04/07/2020,12574,56.0,1586217600,1.7481880270062005
04/08/2020,12894,63.0,1586304000,1.7993405494535817
04/09/2020,13214,72.0,1586390400,1.8573324964312685
04/10/2020,13534,82.0,1586476800,1.9138138523837167
04/11/2020,13855,83.0,1586563200,1.919078092376074
04/12/2020,14176,90.0,1586649600,1.9542425094393248
04/13/2020,14496,97.0,1586736000,1.9867717342662448
04/14/2020,14816,102.0,1586822400,2.0086001717619175
04/15/2020,15136,111.0,1586908800,2.0453229787866576
04/16/2020,15456,115.0,1586995200,2.060697840353612
04/17/2020,15776,123.0,1587081600,2.089905111439398
04/18/2020,16096,129.0,1587168000,2.110589710299249
04/19/2020,16416,132.0,1587254400,2.12057393120585
04/20/2020,16736,136.0,1587340800,2.1335389083702174
04/21/2020,17056,147.0,1587427200,2.167317334748176
04/22/2020,17376,152.0,1587513600,2.1818435879447726
04/23/2020,17695,165.0,1587600000,2.2174839442139063
04/24/2020,18015,176.0,1587686400,2.24551266781415
04/25/2020,18334,185.0,1587772800,2.2671717284030137
04/26/2020,18653,192.0,1587859200,2.2833012287035497
04/27/2020,18972,197.0,1587945600,2.294466226161593
04/28/2020,19293,207.0,1588032000,2.315970345456918
04/29/2020,19614,214.0,1588118400,2.330413773349191
04/30/2020,19935,218.0,1588204800,2.3384564936046046
05/01/2020,20258,225.0,1588291200,2.3521825181113627
05/02/2020,20581,237.0,1588377600,2.374748346010104
05/03/2020,20904,246.0,1588464000,2.3909351071033793
05/04/2020,21227,260.0,1588550400,2.4149733479708178
05/05/2020,21550,264.0,1588636800,2.4216039268698313
05/06/2020,21873,273.0,1588723200,2.436162647040756
05/07/2020,22196,282.0,1588809600,2.450249108319361
05/08/2020,22519,293.0,1588896000,2.4668676203541096
05/09/2020,22842,300.0,1588982400,2.4771212547196626
03/26/2020,8817,1.0,1585180800,0.0
03/27/2020,9123,1.0,1585267200,0.0
03/28/2020,9430,1.0,1585353600,0.0
03/29/2020,9741,3.0,1585440000,0.47712125471966244
03/30/2020,10052,3.0,1585526400,0.47712125471966244
03/31/2020,10364,3.0,1585612800,0.47712125471966244
04/01/2020,10677,4.0,1585699200,0.6020599913279624
04/02/2020,10990,7.0,1585785600,0.8450980400142568
04/03/2020,11305,7.0,1585872000,0.8450980400142568
04/04/2020,11620,7.0,1585958400,0.8450980400142568
04/05/2020,11936,7.0,1586044800,0.8450980400142568
04/06/2020,12255,8.0,1586131200,0.9030899869919435
04/07/2020,12575,8.0,1586217600,0.9030899869919435
04/08/2020,12895,9.0,1586304000,0.9542425094393249
04/09/2020,13215,10.0,1586390400,1.0
04/10/2020,13535,12.0,1586476800,1.0791812460476249
04/11/2020,13856,13.0,1586563200,1.1139433523068367
04/12/2020,14177,13.0,1586649600,1.1139433523068367
04/13/2020,14497,14.0,1586736000,1.146128035678238
04/14/2020,14817,16.0,1586822400,1.2041199826559248
04/15/2020,15137,17.0,1586908800,1.2304489213782739
04/16/2020,15457,18.0,1586995200,1.255272505103306
04/17/2020,15777,19.0,1587081600,1.2787536009528289
04/18/2020,16097,20.0,1587168000,1.3010299956639813
04/19/2020,16417,20.0,1587254400,1.3010299956639813
04/20/2020,16737,22.0,1587340800,1.3424226808222062
04/21/2020,17057,24.0,1587427200,1.380211241711606
04/22/2020,17377,24.0,1587513600,1.380211241711606
04/23/2020,17696,24.0,1587600000,1.380211241711606
04/24/2020,18016,27.0,1587686400,1.4313637641589874
04/25/2020,18335,28.0,1587772800,1.4471580313422192
04/26/2020,18654,28.0,1587859200,1.4471580313422192
04/27/2020,18973,29.0,1587945600,1.462397997898956
04/28/2020,19294,30.0,1588032000,1.4771212547196624
04/29/2020,19615,30.0,1588118400,1.4771212547196624
04/30/2020,19936,32.0,1588204800,1.505149978319906
05/01/2020,20259,33.0,1588291200,1.5185139398778875
05/02/2020,20582,33.0,1588377600,1.5185139398778875
05/03/2020,20905,35.0,1588464000,1.5440680443502757
05/04/2020,21228,39.0,1588550400,1.591064607026499
05/05/2020,21551,40.0,1588636800,1.6020599913279625
05/06/2020,21874,40.0,1588723200,1.6020599913279625
05/07/2020,22197,42.0,1588809600,1.6232492903979006
05/08/2020,22520,43.0,1588896000,1.6334684555795866
05/09/2020,22843,44.0,1588982400,1.6434526764861874
03/01/2020,17376,1.0,1583020800,0.0
03/02/2020,21203,1.0,1583107200,0.0
03/03/2020,22207,1.0,1583193600,0.0
03/04/2020,26653,2.0,1583280000,0.3010299956639812
03/05/2020,27981,2.0,1583366400,0.3010299956639812
03/06/2020,29499,2.0,1583452800,0.3010299956639812
03/07/2020,31172,2.0,1583539200,0.3010299956639812
03/08/2020,33066,4.0,1583625600,0.6020599913279624
03/09/2020,35129,4.0,1583712000,0.6020599913279624
03/10/2020,37099,3.0,1583798400,0.47712125471966244
03/11/2020,38785,3.0,1583884800,0.47712125471966244
03/12/2020,40572,3.0,1583971200,0.47712125471966244
03/13/2020,46937,3.0,1584057600,0.47712125471966244
03/14/2020,49824,3.0,1584144000,0.47712125471966244
03/15/2020,52083,3.0,1584230400,0.47712125471966244
03/16/2020,54441,3.0,1584316800,0.47712125471966244
03/17/2020,56944,5.0,1584403200,0.6989700043360189
03/18/2020,59420,6.0,1584489600,0.7781512503836436
03/19/2020,62023,6.0,1584576000,0.7781512503836436
03/20/2020,64667,7.0,1584662400,0.8450980400142568
03/21/2020,67313,7.0,1584748800,0.8450980400142568
03/22/2020,78645,7.0,1584835200,0.8450980400142568
03/23/2020,65371,7.0,1584921600,0.8450980400142568
03/24/2020,67748,8.0,1585008000,0.9030899869919435
03/25/2020,70164,8.0,1585094400,0.9030899869919435
03/26/2020,72601,13.0,1585180800,1.1139433523068367
03/27/2020,75057,13.0,1585267200,1.1139433523068367
03/28/2020,77538,14.0,1585353600,1.146128035678238
03/29/2020,80026,16.0,1585440000,1.2041199826559248
03/30/2020,82522,17.0,1585526400,1.2304489213782739
03/31/2020,85026,18.0,1585612800,1.255272505103306
04/01/2020,87530,20.0,1585699200,1.3010299956639813
04/02/2020,90049,24.0,1585785600,1.380211241711606
04/03/2020,92569,28.0,1585872000,1.4471580313422192
04/04/2020,95096,30.0,1585958400,1.4771212547196624
04/05/2020,97644,35.0,1586044800,1.5440680443502757
04/06/2020,100204,40.0,1586131200,1.6020599913279625
04/07/2020,102764,45.0,1586217600,1.6532125137753437
04/08/2020,105324,50.0,1586304000,1.6989700043360187
04/09/2020,107884,51.0,1586390400,1.7075701760979363
04/10/2020,110452,54.0,1586476800,1.7323937598229686
04/11/2020,113020,57.0,1586563200,1.7558748556724915
04/12/2020,115581,60.0,1586649600,1.7781512503836436
04/13/2020,118141,61.0,1586736000,1.7853298350107671
04/14/2020,120701,62.0,1586822400,1.792391689498254
04/15/2020,123261,63.0,1586908800,1.7993405494535817
04/16/2020,125821,63.0,1586995200,1.7993405494535817
04/17/2020,128381,66.0,1587081600,1.8195439355418688
04/18/2020,130941,67.0,1587168000,1.8260748027008264
04/19/2020,133501,67.0,1587254400,1.8260748027008264
04/20/2020,136061,67.0,1587340800,1.8260748027008264
04/21/2020,138621,67.0,1587427200,1.8260748027008264
04/22/2020,141174,67.0,1587513600,1.8260748027008264
04/23/2020,143733,75.0,1587600000,1.8750612633917
04/24/2020,146288,79.0,1587686400,1.8976270912904414
04/25/2020,148840,80.0,1587772800,1.9030899869919435
04/26/2020,151392,83.0,1587859200,1.919078092376074
04/27/2020,153956,83.0,1587945600,1.919078092376074
04/28/2020,156524,89.0,1588032000,1.9493900066449128
04/29/2020,159092,91.0,1588118400,1.9590413923210936
04/30/2020,161676,93.0,1588204800,1.968482948553935
05/01/2020,164260,93.0,1588291200,1.968482948553935
05/02/2020,166844,94.0,1588377600,1.9731278535996986
05/03/2020,169428,95.0,1588464000,1.9777236052888478
05/04/2020,172012,96.0,1588550400,1.9822712330395684
05/05/2020,174596,97.0,1588636800,1.9867717342662448
05/06/2020,177180,97.0,1588723200,1.9867717342662448
05/07/2020,179764,97.0,1588809600,1.9867717342662448
05/08/2020,182348,97.0,1588896000,1.9867717342662448
05/09/2020,184932,97.0,1588982400,1.9867717342662448
03/12/2020,4968,1.0,1583971200,0.0
03/13/2020,5221,1.0,1584057600,0.0
03/14/2020,5407,1.0,1584144000,0.0
03/15/2020,5653,1.0,1584230400,0.0
03/16/2020,5907,3.0,1584316800,0.47712125471966244
03/17/2020,6176,3.0,1584403200,0.47712125471966244
03/18/2020,6450,4.0,1584489600,0.6020599913279624
03/19/2020,6734,6.0,1584576000,0.7781512503836436
03/20/2020,7026,6.0,1584662400,0.7781512503836436
03/21/2020,7326,8.0,1584748800,0.9030899869919435
03/22/2020,7626,16.0,1584835200,1.2041199826559248
03/23/2020,7924,21.0,1584921600,1.3222192947339193
03/24/2020,8218,28.0,1585008000,1.4471580313422192
03/25/2020,8516,30.0,1585094400,1.4771212547196624
03/26/2020,8818,49.0,1585180800,1.6901960800285136
03/27/2020,9124,58.0,1585267200,1.7634279935629373
03/28/2020,9431,68.0,1585353600,1.8325089127062364
03/29/2020,9742,86.0,1585440000,1.9344984512435677
03/30/2020,10053,108.0,1585526400,2.03342375548695
03/31/2020,10365,128.0,1585612800,2.1072099696478683
04/01/2020,10678,146.0,1585699200,2.164352855784437
04/02/2020,10991,158.0,1585785600,2.1986570869544226
04/03/2020,11306,168.0,1585872000,2.225309281725863
04/04/2020,11621,186.0,1585958400,2.2695129442179165
04/05/2020,11937,204.0,1586044800,2.3096301674258988
04/06/2020,12256,220.0,1586131200,2.342422680822206
04/07/2020,12576,243.0,1586217600,2.385606273598312
04/08/2020,12896,273.0,1586304000,2.436162647040756
04/09/2020,13216,295.0,1586390400,2.469822015978163
04/10/2020,13536,319.0,1586476800,2.503790683057181
04/11/2020,13857,337.0,1586563200,2.5276299008713385
04/12/2020,14178,350.0,1586649600,2.5440680443502757
04/13/2020,14498,368.0,1586736000,2.5658478186735176
04/14/2020,14818,384.0,1586822400,2.584331224367531
04/15/2020,15138,393.0,1586908800,2.5943925503754266
04/16/2020,15458,410.0,1586995200,2.6127838567197355
04/17/2020,15778,431.0,1587081600,2.6344772701607315
04/18/2020,16098,443.0,1587168000,2.6464037262230695
