date_sec,log_Confirmed
1589068800,2.938519725176492
1589155200,2.940516484932567
1589241600,2.9425041061680806
1589328000,2.9444826721501687
1589414400,2.9532763366673045
1589500800,2.9618954736678504
1589587200,2.9698816437465
1589673600,2.975891136401793
1589760000,2.976808337338066
1583971200,1.380211241711606
1584057600,1.414973347970818
1584144000,1.568201724066995
1584230400,1.6812412373755872
1584316800,1.7323937598229686
1584403200,1.7781512503836436
1584489600,1.8692317197309762
1584576000,1.9395192526186185
1584662400,1.954242509439325
1584748800,2.143014800254095
1584835200,2.303196057420489
1584921600,2.361727836017593
1585008000,2.4216039268698313
1585094400,2.4800069429571505
1585180800,2.5646660642520893
1585267200,2.611723308007342
1585353600,2.6570558528571038
1585440000,2.708420900134713
1585526400,2.7664128471123997
1585612800,2.8549130223078554
1585699200,2.9278834103307068
1585785600,2.993876914941211
1585872000,3.068556895072363
1585958400,3.09725730969342
1586044800,3.12057393120585
1586131200,3.153204900084284
1586217600,3.166726055580052
1586304000,3.196452541703389
1586390400,3.2216749970707688
1586476800,3.245759355967277
1586563200,3.2612628687924934
1586649600,3.281941933440825
1586736000,3.2973227142053028
1586822400,3.315970345456918
1586908800,3.3344537511509307
1586995200,3.355643050220869
1587081600,3.383456296524753
1587168000,3.4038066105474227
1587254400,3.419790586106363
1587340800,3.4342494523964757
1587427200,3.4488608456074408
1587513600,3.4638929889859074
1587600000,3.4781334281005174
1587686400,3.4951278812429334
1587772800,3.5126843962171637
1587859200,3.529173603261723
1587945600,3.5461723683169426
1588032000,3.5621738633646483
1588118400,3.5852350633657752
1588204800,3.6027109449575576
1588291200,3.6184664921990803
1588377600,3.632963168167261
1588464000,3.6506959797606107
1588550400,3.6672661193822744
1588636800,3.684665864025861
1588723200,3.698709349442587
1588809600,3.714497408649806
1588896000,3.7298934039632377
1588982400,3.744918542441353
1589068800,3.757623745908389
1589155200,3.7701890227359933
1589241600,3.782973994944048
1589328000,3.7960884286806684
1589414400,3.8090207204836726
1589500800,3.8214480190175304
1589587200,3.833848049531148
1589673600,3.8462752424122133
1589760000,3.8573928109209015
1584835200,2.0530784434834195
1584921600,2.123851640967086
1585008000,2.214843848047698
1585094400,2.27415784926368
1585180800,2.3502480183341627
1585267200,2.4265112613645754
1585353600,2.4885507165004443
1585440000,2.5237464668115646
1585526400,2.568201724066995
1585612800,2.575187844927661
1585699200,2.591064607026499
1585785600,2.6314437690131722
1585872000,2.6424645202421213
1585958400,2.66838591669
1586044800,2.699837725867246
1586131200,2.720159303405957
1586217600,2.7363965022766426
1586304000,2.751279103983342
1586390400,2.765668554759014
1586476800,2.7788744720027396
1586563200,2.7788744720027396
1586649600,2.8048206787211623
1586736000,2.8102325179950842
1586822400,2.8188854145940097
1586908800,2.828015064223977
1586995200,2.828015064223977
1587081600,2.842609239610562
1587168000,2.847572659142112
1587254400,2.8530895298518657
1587340800,2.8555191556678
1587427200,2.8555191556678
1587513600,2.859138297294531
1587600000,2.859138297294531
1587686400,2.8639173769578603
1587772800,2.8680563618230415
1587859200,2.8680563618230415
1587945600,2.8709888137605755
1588032000,2.8709888137605755
1588118400,2.8709888137605755
1588204800,2.8721562727482928
1588291200,2.8721562727482928
1588377600,2.873320601815399
1588464000,2.8739015978644615
1588550400,2.8750612633917
1588636800,2.8756399370041685
1588723200,2.8756399370041685
1588809600,2.876217840591642
1588896000,2.876217840591642
1588982400,2.877371345869774
1589068800,2.8779469516291885
1589155200,2.8779469516291885
1589241600,2.8796692056320534
1589328000,2.8808135922807914
1589414400,2.8813846567705728
1589500800,2.8813846567705728
1589587200,2.8813846567705728
1589673600,2.8813846567705728
1589760000,2.8813846567705728
1585440000,0.8450980400142568
1585526400,0.8450980400142568
1585612800,0.8450980400142568
1585699200,0.9030899869919435
1585785600,0.9030899869919435
1585872000,0.9030899869919435
1585958400,1.0
1586044800,1.146128035678238
1586131200,1.2041199826559248
1586217600,1.2304489213782739
1586304000,1.2787536009528289
1586390400,1.2787536009528289
1586476800,1.2787536009528289
1586563200,1.2787536009528289
1586649600,1.2787536009528289
1586736000,1.2787536009528289
1586822400,1.2787536009528289
1586908800,1.2787536009528289
1586995200,1.2787536009528289
1587081600,1.2787536009528289
1587168000,1.380211241711606
1587254400,1.380211241711606
1587340800,1.380211241711606
1587427200,1.380211241711606
1587513600,1.3979400086720377
1587600000,1.3979400086720377
1587686400,1.3979400086720377
1587772800,1.3979400086720377
1587859200,1.414973347970818
1587945600,1.4313637641589874
1588032000,1.4313637641589874
1588118400,1.4313637641589874
1588204800,1.4313637641589874
1588291200,1.4771212547196624
1588377600,1.5440680443502757
1588464000,1.5440680443502757
1588550400,1.5440680443502757
1588636800,1.5563025007672873
1588723200,1.5563025007672873
1588809600,1.5563025007672873
1588896000,1.6334684555795864
1588982400,1.6334684555795864
1589068800,1.6532125137753437
1589155200,1.6532125137753437
1589241600,1.6532125137753437
1589328000,1.6532125137753437
1589414400,1.6812412373755872
1589500800,1.6812412373755872
1589587200,1.6812412373755872
1589673600,1.6812412373755872
1589760000,1.6989700043360187
1586217600,1.2787536009528289
1586304000,1.2787536009528289
1586390400,1.2787536009528289
1586476800,1.2787536009528289
1586563200,1.3222192947339193
1586649600,1.3222192947339193
1586736000,1.3617278360175928
1586822400,1.3617278360175928
1586908800,1.3617278360175928
1586995200,1.3617278360175928
1587081600,1.3617278360175928
1587168000,1.3617278360175928
1587254400,1.3617278360175928
1587340800,1.3617278360175928
1587427200,1.3617278360175928
1587513600,1.380211241711606
1587600000,1.380211241711606
1587686400,1.380211241711606
1587772800,1.380211241711606
1587859200,1.380211241711606
1587945600,1.380211241711606
1588032000,1.380211241711606
1588118400,1.380211241711606
1588204800,1.380211241711606
1588291200,1.3979400086720377
1588377600,1.3979400086720377
1588464000,1.3979400086720377
1588550400,1.3979400086720377
1588636800,1.3979400086720377
1588723200,1.3979400086720377
1588809600,1.3979400086720377
1588896000,1.3979400086720377
1588982400,1.3979400086720377
1589068800,1.3979400086720377
1589155200,1.3979400086720377
1589241600,1.3979400086720377
1589328000,1.3979400086720377
1589414400,1.3979400086720377
1589500800,1.3979400086720377
1589587200,1.3979400086720377
1589673600,1.3979400086720377
1589760000,1.3979400086720377
1583625600,1.0791812460476249
1583712000,1.0791812460476249
1583798400,1.2304489213782739
1583884800,1.2787536009528289
1583971200,1.2787536009528289
1584057600,1.4913616938342726
1584144000,1.5314789170422551
1584230400,1.6532125137753437
1584316800,1.7481880270062005
1584403200,1.8325089127062364
1584489600,1.8976270912904414
1584576000,1.9867717342662448
1584662400,2.1072099696478683
1584748800,2.1986570869544226
1584835200,2.424881636631067
1584921600,2.424881636631067
1585008000,2.5877109650189114
1585094400,2.5877109650189114
1585180800,2.7007037171450192
1585267200,2.7701152947871015
1585353600,2.838849090737255
1585440000,2.8721562727482928
1585526400,2.9138138523837167
1585612800,3.022840610876528
1585699200,3.022840610876528
1585785600,3.0542299098633974
1585872000,3.1020905255118367
1585958400,3.161667412437736
1586044800,3.161667412437736
1586131200,3.1914510144648953
1586217600,3.2116544005531824
1586304000,3.2342641243787895
1586390400,3.254064452914338
1586476800,3.295567099962479
1586563200,3.295567099962479
1586649600,3.330819466495837
1586736000,3.3439990690571615
1586822400,3.3573630306151427
1586908800,3.3879234669734366
1586995200,3.4101020766428607
1587081600,3.4263485737875077
1587168000,3.440594261839831
1587254400,3.4531653925258574
1587340800,3.468495024507069
1587427200,3.4815859363676225
1587513600,3.4974825373673704
1587600000,3.5359267413955693
1587686400,3.5571461423183632
1587772800,3.5774917998372255
1587859200,3.5901728315963144
1587945600,3.602385590105105
1588032000,3.615634468877416
1588118400,3.631950826259217
1588204800,3.6462076122066853
1588291200,3.6562899011913594
1588377600,3.670338641127442
1588464000,3.679700380871964
1588550400,3.689042339028172
1588636800,3.7007037171450192
1588723200,3.7166709755601355
1588809600,3.7300551523755
1588896000,3.749040268703457
1588982400,3.7616271845615827
1589068800,3.7806053058389697
1589155200,3.797821311364024
1589241600,3.8171024042569233
1589328000,3.8375253094496014
1589414400,3.8533331050023354
1589500800,3.873843533223436
1589587200,3.8923729073984363
1589673600,3.906765889540728
1589760000,3.9227773419287977
1585180800,2.462397997898956
1585267200,2.5171958979499744
1585353600,2.60959440922522
1585440000,2.6273658565927325
1585526400,2.6830470382388496
1585612800,2.7259116322950483
1585699200,2.756636108245848
1585785600,2.821513528404773
1585872000,2.866877814337499
1585958400,2.886490725172482
1586044800,2.9148718175400505
1586131200,2.9206450014067875
1586217600,2.930949031167523
1586304000,2.9449759084120477
1586390400,2.964259630196849
1586476800,2.971739590887778
1586563200,2.9854264740830017
1586649600,3.0056094453602804
1586736000,3.016615547557177
1586822400,3.0281644194244697
1586908800,3.0457140589408676
1586995200,3.064083435963596
1587081600,3.079543007402906
1587168000,3.0962145853464054
1587254400,3.1109262422664203
1587340800,3.126780577012009
1587427200,3.1464381352857744
1587513600,3.168202746842631
1587600000,3.1826999033360424
1587686400,3.2030328870147105
1587772800,3.2245330626060857
1587859200,3.2420442393695508
1587945600,3.2571984261393445
1588032000,3.2711443179490782
1588118400,3.2860071220794747
1588204800,3.315130317183602
1588291200,3.332034277027518
1588377600,3.356599435724971
1588464000,3.377670439334323
1588550400,3.3991543339582164
1588636800,3.418135498425232
1588723200,3.4443571256560275
1588809600,3.4599952560473914
1588896000,3.481299273332856
1588982400,3.5017437296279943
1589068800,3.52022143588196
1589155200,3.5304558435846762
1589241600,3.5487578285737045
1589328000,3.5703093854358796
1589414400,3.586587304671755
1589500800,3.6068111469189637
1589587200,3.6317480743965693
1589673600,3.650501794878367
1589760000,3.6833172619218826
1583020800,0.3010299956639812
1583107200,0.3010299956639812
1583193600,0.3010299956639812
1583280000,1.380211241711606
1583366400,1.3979400086720377
1583452800,1.462397997898956
1583539200,1.4913616938342726
1583625600,1.6127838567197355
1583712000,1.7160033436347992
1583798400,1.7853298350107671
1583884800,1.8692317197309762
1583971200,1.8692317197309762
1584057600,2.0253058652647704
1584144000,2.110589710299249
1584230400,2.1789769472931693
1584316800,2.298853076409707
1584403200,2.3820170425748683
1584489600,2.4800069429571505
1584576000,2.5550944485783194
1584662400,2.6201360549737576
1584748800,2.7209857441537393
1584835200,2.89707700320942
1584921600,2.9079485216122722
1585008000,2.996949248495381
1585094400,3.0806264869218056
1585180800,3.3914644118391033
1585267200,3.441695135640717
1585353600,3.5058280338548364
1585440000,3.5474054596674898
1585526400,3.5993371329924893
1585612800,3.623766000133931
1585699200,3.6508900778563125
1585785600,3.674677467873199
1585872000,3.691258358133111
1585958400,3.7090154169721172
1586044800,3.7204074008031087
1586131200,3.7290027092721902
1586217600,3.768416088216332
1586304000,3.7768464086952993
1586390400,3.783903579272735
1586476800,3.7914801160200007
1586563200,3.797613730153076
1586649600,3.7984434603501875
1586736000,3.8009231818132183
1586822400,3.805296916157985
1586908800,3.8069935136821074
1586995200,3.808481056565951
1587081600,3.8125122842899826
1587168000,3.8141809810401868
1587254400,3.8141809810401868
1587340800,3.8141809810401868
1587427200,3.8141809810401868
1587513600,3.8141809810401868
1587600000,3.8217754671834636
1587686400,3.8227563329513905
1587772800,3.8238653093245114
1587859200,3.82516637225655
1587945600,3.8256208250035
1588032000,3.827110687466011
1588118400,3.8276277047674334
1588204800,3.8285310066451013
1588291200,3.82936810798882
1588377600,3.8305886686851442
1588464000,3.832061614590727
1588550400,3.833656996892872
1588636800,3.8354368948018585
1588723200,3.836640541572774
1588809600,3.837840861655523
1588896000,3.838156184752148
1588982400,3.8394780473741985
1589068800,3.840043330603494
1589155200,3.8414220444023592
1589241600,3.842047288509638
1589328000,3.842609239610562
1589414400,3.8444771757456815
1589500800,3.8454701329816734
1589587200,3.8460276753643785
1589673600,3.8466463285771173
1589760000,3.847510965203248
1583971200,2.4800069429571505
1584057600,2.7024305364455254
1584144000,2.816241299991783
1584230400,2.934498451243568
1584316800,3.00774777800074
1584403200,3.1245042248342823
1584489600,3.216429830876251
1584576000,3.3038437748886547
1584662400,3.3780343224573315
1584748800,3.449324093098727
1584835200,3.5538830266438746
1584921600,3.6506959797606107
1585008000,3.722880610686939
1585094400,3.7472563974421442
1585180800,3.8394151926838935
1585267200,3.8840586470939384
1585353600,3.917558020825436
1585440000,3.943890048248473
1585526400,3.9830847727377883
1585612800,4.00774777800074
1585699200,4.029830019310658
1585785600,4.046456142412592
1585872000,4.061603249608376
1585958400,4.071182155990081
1586044800,4.081023086451334
1586131200,4.089799173036164
1586217600,4.10171271384651
1586304000,4.112001395486189
1586390400,4.122019172080031
1586476800,4.132099521916504
1586563200,4.140067869052287
1586649600,4.144418518602069
1586736000,4.147398039347655
1586822400,4.153082804361832
1586908800,4.15642799231805
1586995200,4.160648574436162
1587081600,4.164204099324033
1587168000,4.166459717093484
1587254400,4.168762575622357
1587340800,4.170114969496652
1587427200,4.172398577939305
1587513600,4.1739143398014065
1587600000,4.176149161126549
1587686400,4.178142069837744
1587772800,4.180355296448789
1587859200,4.182557301304913
1587945600,4.1839527862665795
1588032000,4.1863063842699075
1588118400,4.187577119055087
1588204800,4.188984699472782
1588291200,4.191199419701518
1588377600,4.191953767152995
1588464000,4.193041072153242
1588550400,4.193708832395354
1588636800,4.194514341882467
1588723200,4.195456833628169
1588809600,4.1973357031300615
1588896000,4.197941836490006
1588982400,4.199563211767236
1589068800,4.200604291644552
1589155200,4.200905191684992
1589241600,4.203060097595961
1589328000,4.204038544805531
1589414400,4.205691453579505
1589500800,4.207068581514097
1589587200,4.2095418220166
1589673600,4.21063950615415
1589760000,4.211360859155118
1584057600,1.1760912590556813
1584144000,1.1760912590556813
1584230400,1.3617278360175928
1584316800,1.1760912590556813
1584403200,1.4471580313422192
1584489600,1.4471580313422192
1584576000,1.6434526764861874
1584662400,1.6434526764861874
1584748800,1.724275869600789
1584835200,1.8129133566428555
1584921600,1.8573324964312685
1585008000,1.9395192526186185
1585094400,1.968482948553935
1585180800,2.0863598306747484
1585267200,2.2174839442139063
1585353600,2.2600713879850747
1585440000,2.3201462861110542
1585526400,2.436162647040756
1585612800,2.4742162640762553
1585699200,2.5550944485783194
1585785600,2.6020599913279625
1585872000,2.6464037262230695
1585958400,2.7168377232995247
1586044800,2.7664128471123997
1586131200,2.8068580295188172
1586217600,2.8555191556678
1586304000,2.9148718175400505
1586390400,2.966610986681934
1586476800,2.9960736544852753
1586563200,3.024485667699167
1586649600,3.040602340114073
1586736000,3.059941888061955
1586822400,3.0780941504064105
1586908800,3.09795107099415
1586995200,3.1082266563749283
1587081600,3.1271047983648077
1587168000,3.137670537236755
1587254400,3.1455071714096627
1587340800,3.1571544399062814
1587427200,3.1702617153949575
1587513600,3.1812717715594614
1587600000,3.189770956346874
1587686400,3.20194306340165
1587772800,3.208710019906401
1587859200,3.216165902285993
1587945600,3.2247919564926817
1588032000,3.2347702951609163
1588118400,3.24699069924155
1588204800,3.256236533205923
1588291200,3.2681097298084785
1588377600,3.2773799746672547
1588464000,3.2860071220794747
1588550400,3.2975416678181597
1588636800,3.3138672203691533
1588723200,3.327767489902729
1588809600,3.3432115901797474
1588896000,3.3577443251803754
1588982400,3.3841741388070337
1589068800,3.401228167498113
1589155200,3.413132050434872
1589241600,3.4302363534115106
1589328000,3.440594261839831
1589414400,3.459241664878082
1589500800,3.4742162640762553
1589587200,3.496652939250918
1589673600,3.5150786750759226
1589760000,3.5298151966446305
1585699200,1.3222192947339193
1585785600,1.380211241711606
1585872000,1.380211241711606
1585958400,1.4471580313422192
1586044800,1.4471580313422192
1586131200,1.462397997898956
1586217600,1.5185139398778875
1586304000,1.6020599913279623
1586390400,1.6127838567197355
1586476800,1.6232492903979006
1586563200,1.662757831681574
1586649600,1.662757831681574
1586736000,1.6720978579357175
1586822400,1.6901960800285136
1586908800,1.6901960800285136
1586995200,1.724275869600789
1587081600,1.7323937598229686
1587168000,1.7403626894942439
1587254400,1.7403626894942439
1587340800,1.7781512503836436
1587427200,1.8129133566428555
1587513600,1.8129133566428555
1587600000,1.8573324964312685
1587686400,1.863322860120456
1587772800,1.8920946026904804
1587859200,1.9030899869919435
1587945600,1.9030899869919435
1588032000,1.9030899869919435
1588118400,1.9030899869919435
1588204800,1.9084850188786497
1588291200,1.9084850188786497
1588377600,1.919078092376074
1588464000,1.919078092376074
1588550400,1.919078092376074
1588636800,1.9493900066449128
1588723200,1.9637878273455553
1588809600,1.9637878273455553
1588896000,1.9637878273455553
1588982400,1.9637878273455553
1589068800,1.9637878273455553
1589155200,1.968482948553935
1589241600,1.968482948553935
1589328000,1.9731278535996986
1589414400,1.9822712330395684
1589500800,1.9822712330395684
1589587200,1.9822712330395684
1589673600,1.9822712330395684
1589760000,1.9822712330395684
1584316800,2.330413773349191
1584403200,2.357934847000454
1584489600,2.4082399653118496
1584576000,2.444044795918076
1584662400,2.45484486000851
1584748800,2.484299839346786
1584835200,2.5237464668115646
1584921600,2.576341350205793
1585008000,2.593286067020457
1585094400,2.622214022966295
1585180800,2.660865478003869
1585267200,2.66838591669
1585353600,2.677606952720493
1585440000,2.6981005456233897
1585526400,2.711807229041191
1585612800,2.7535830588929064
1585699200,2.7551122663950713
1585785600,2.808210972924222
1585872000,2.8273692730538253
1585958400,2.837588438235511
1586044800,2.845098040014257
1586131200,2.8785217955012063
1586217600,2.909020854211156
1586304000,2.91539983521227
1586390400,2.9479236198317262
1586476800,2.9661417327390325
1586563200,3.0170333392987803
1586649600,3.055378331375
1586736000,3.133858125203335
1586822400,3.184123354239671
1586908800,3.2229764498933915
1586995200,3.230448921378274
1587081600,3.2405492482826
1587168000,3.2487087356009177
1587254400,3.274388795550379
1587340800,3.280350693046006
1587427200,3.295127085252191
1587513600,3.3068537486930087
1587600000,3.345765693114488
1587686400,3.401055725771844
1587772800,3.4129642719966626
1587859200,3.422753941301348
1587945600,3.4350476413399647
1588032000,3.4488608456074408
1588118400,3.46553155697355
1588204800,3.482873583608754
1588291200,3.5010592622177517
1588377600,3.516403148447403
1588464000,3.5293019977879805
1588550400,3.5481436374348454
1588636800,3.5705429398818973
1588723200,3.594834355583318
1588809600,3.6231458746379395
1588896000,3.64777405026883
1588982400,3.6788824146707357
1589068800,3.6938148538894167
1589155200,3.718999637878718
1589241600,3.7428036584691657
1589328000,3.7646243978509815
1589414400,3.792251571903264
1589500800,3.8184238550920786
1589587200,3.8291107101552946
1589673600,3.842359573330675
1589760000,3.856366323659248
1584489600,1.146128035678238
1584576000,1.2304489213782739
1584662400,1.3010299956639813
1584748800,1.3979400086720377
1584835200,1.4313637641589874
1584921600,1.5185139398778875
1585008000,1.591064607026499
1585094400,1.591064607026499
1585180800,1.6434526764861874
1585267200,1.6812412373755872
1585353600,1.6812412373755872
1585440000,1.6812412373755872
1585526400,1.6901960800285136
1585612800,1.7075701760979363
1585699200,1.7323937598229686
1585785600,1.7481880270062005
1585872000,1.7853298350107671
1585958400,1.845098040014257
1586044800,1.9444826721501687
1586131200,2.089905111439398
1586217600,2.214843848047698
1586304000,2.3384564936046046
1586390400,2.5185139398778875
1586476800,2.6273658565927325
1586563200,2.6830470382388496
1586649600,2.79309160017658
1586736000,2.904715545278681
1586822400,3.0051805125037805
1586908800,3.090258052931316
1586995200,3.196452541703389
1587081600,3.2643455070500926
1587168000,3.3312247810207323
1587254400,3.3902283624691303
1587340800,3.469527479187014
1587427200,3.529173603261723
1587513600,3.5765716840652906
1587600000,3.6217992240026677
1587686400,3.6710802327388494
1587772800,3.6987962517904314
1587859200,3.733678655677088
1587945600,3.771807878999106
1588032000,3.8103669536816254
1588118400,3.851441814672055
1588204800,3.8846254632562345
1588291200,3.915821787620399
1588377600,3.9439888750737717
1588464000,3.9756615331810585
1588550400,4.006166425485431
1588636800,4.0385804259615785
1588723200,4.068890554257935
1588809600,4.09429639740537
1588896000,4.118397011951576
1588982400,4.138933940256924
1589068800,4.166045087851225
1589155200,4.195650622404186
1589241600,4.221674997070769
1589328000,4.250956439331893
1589414400,4.275610764744573
1589500800,4.302439164069858
1589587200,4.322115878973959
1589673600,4.3476812126349005
1589760000,4.3778524190067545
1586044800,1.7481880270062005
1586131200,1.7781512503836436
1586217600,1.7993405494535817
1586304000,1.7993405494535817
1586390400,1.8195439355418688
1586476800,1.8260748027008264
1586563200,1.8325089127062364
1586649600,1.8512583487190752
1586736000,1.8573324964312685
1586822400,1.8573324964312685
1586908800,1.863322860120456
1586995200,1.8750612633917
1587081600,1.8750612633917
1587168000,1.8750612633917
1587254400,1.8750612633917
1587340800,1.8750612633917
1587427200,1.8750612633917
1587513600,1.8750612633917
1587600000,1.8808135922807914
1587686400,1.8864907251724818
1587772800,1.8976270912904414
1587859200,1.8976270912904414
1587945600,1.9030899869919435
1588032000,1.9030899869919435
1588118400,1.9030899869919435
1588204800,1.9084850188786497
1588291200,1.9084850188786497
1588377600,1.9084850188786497
1588464000,1.9138138523837167
1588550400,1.9138138523837167
1588636800,1.9138138523837167
1588723200,1.9138138523837167
1588809600,1.9138138523837167
1588896000,1.919078092376074
1588982400,1.9242792860618816
1589068800,1.9242792860618816
1589155200,1.9242792860618816
1589241600,1.9294189257142926
1589328000,1.9294189257142926
1589414400,1.9294189257142926
1589500800,1.9294189257142926
1589587200,1.9344984512435677
1589673600,1.9444826721501687
1589760000,1.9444826721501687
1585612800,2.1818435879447726
1585699200,2.2121876044039577
1585785600,2.482873583608754
1585872000,2.545307116465824
1585958400,2.6434526764861874
1586044800,2.749736315569061
1586131200,2.845098040014257
1586217600,2.935003151453655
1586304000,3.0277572046905536
1586390400,3.1720188094245563
1586476800,3.296884475538547
1586563200,3.3475251599986895
1586649600,3.4112829130173843
1586736000,3.4652340949880145
1586822400,3.5160062303860475
1586908800,3.571475903681944
1586995200,3.6236627073562047
1587081600,3.6793370305207937
1587168000,3.6793370305207937
1587254400,3.6793370305207937
1587340800,3.796851749049887
1587427200,3.8275631112547237
1587513600,3.862191031051597
1587600000,3.904282657645628
1587686400,3.943148129358563
1587772800,3.9818186071706636
1587859200,4.019656225319348
1587945600,4.052655473039526
1588032000,4.086644520610805
1588118400,4.1199483600309215
1588204800,4.146964796989748
1588291200,4.173681489728459
1588377600,4.19942604159399
1588464000,4.22284647997415
1588550400,4.242764977752096
1588636800,4.2636360685881085
1588723200,4.28454352295875
1588809600,4.30466283266839
1588896000,4.3243030374868345
1588982400,4.3434479838072315
1589068800,4.361217712581682
1589155200,4.378506915168323
1589241600,4.395728169864644
1589328000,4.412040330191658
1589414400,4.4276808163314625
1589500800,4.442949869577862
1589587200,4.457594289496136
1589673600,4.472024697700282
1589760000,4.485323850912937
1583884800,2.496929648073215
1583971200,2.496929648073215
1584057600,2.747411807886423
1584144000,2.8382192219076257
1584230400,2.9474337218870508
1584316800,3.024485667699167
1584403200,3.094471128641645
1584489600,3.1720188094245563
1584576000,3.254064452914338
1584662400,3.353531559077762
1584748800,3.449478399187365
1584835200,3.531606631932722
1584921600,3.5732198271144218
1585008000,3.6303261548039467
1585094400,3.6934631272195313
1585180800,3.7948364578145615
1585267200,3.8623699371228826
1585353600,3.9606610072709816
1585440000,4.034868996361131
1585526400,4.075510464524414
1585612800,4.10636090880675
1585699200,4.145009840142142
1585785600,4.186051790526279
1585872000,4.224533062606086
1585958400,4.265548899120325
1586044800,4.294267772179458
1586131200,4.318355550225704
1586217600,4.3462355816990375
1586304000,4.369271532621027
1586390400,4.397644587969917
1586476800,4.425974160919376
1586563200,4.447437130951035
1586649600,4.471980753370996
1586736000,4.485565279482858
1586822400,4.493025632615216
1586908800,4.525990150459593
1586995200,4.541691546963688
1587081600,4.557964113554224
1587168000,4.57034442661083
1587254400,4.585415605659751
1587340800,4.601875376939817
1587427200,4.612317534326264
1587513600,4.6220999927396935
1587600000,4.631413326744255
1587686400,4.646335096390472
1587772800,4.656337812767546
1587859200,4.66402111128755
1587945600,4.66919596805578
1588032000,4.675173206444007
1588118400,4.679963619914295
1588204800,4.685911841267961
1588291200,4.690479608344053
1588377600,4.694754324967783
1588464000,4.698152762261559
1588550400,4.701282966741426
1588636800,4.703368770239115
1588723200,4.705701248924583
1588809600,4.7111320723068415
1588896000,4.716095203905708
1588982400,4.720952716701584
1589068800,4.72493909600082
1589155200,4.7279395842212315
1589241600,4.730612722422061
1589328000,4.7322409256161855
1589414400,4.734703842301043
1589500800,4.737542482663674
1589587200,4.740275821910815
1589673600,4.742568034366142
1589760000,4.744754420319892
1586131200,0.8450980400142568
1586217600,0.8450980400142568
1586304000,0.9030899869919435
1586390400,0.9542425094393249
1586476800,1.0
1586563200,1.1139433523068367
1586649600,1.146128035678238
1586736000,1.255272505103306
1586822400,1.255272505103306
