ObservationDate,SNo,Deaths,log_Deaths,date_sec
03/22/2020,7618,1.0,0.0,1584835200
03/23/2020,7916,1.0,0.0,1584921600
03/24/2020,8210,1.0,0.0,1585008000
03/25/2020,8508,2.0,0.3010299956639812,1585094400
03/26/2020,8810,4.0,0.6020599913279624,1585180800
03/27/2020,9116,4.0,0.6020599913279624,1585267200
03/28/2020,9423,4.0,0.6020599913279624,1585353600
03/29/2020,9734,4.0,0.6020599913279624,1585440000
03/30/2020,10045,4.0,0.6020599913279624,1585526400
03/31/2020,10357,4.0,0.6020599913279624,1585612800
04/01/2020,10670,4.0,0.6020599913279624,1585699200
04/02/2020,10983,6.0,0.7781512503836436,1585785600
04/03/2020,11298,6.0,0.7781512503836436,1585872000
04/04/2020,11613,7.0,0.8450980400142568,1585958400
04/05/2020,11929,7.0,0.8450980400142568,1586044800
04/06/2020,12248,11.0,1.0413926851582251,1586131200
04/07/2020,12568,14.0,1.146128035678238,1586217600
04/08/2020,12888,14.0,1.146128035678238,1586304000
04/09/2020,13208,15.0,1.1760912590556813,1586390400
04/10/2020,13528,15.0,1.1760912590556813,1586476800
04/11/2020,13849,18.0,1.255272505103306,1586563200
04/12/2020,14170,18.0,1.255272505103306,1586649600
04/13/2020,14490,21.0,1.3222192947339193,1586736000
04/14/2020,14810,23.0,1.3617278360175928,1586822400
04/15/2020,15130,25.0,1.3979400086720377,1586908800
04/16/2020,15450,30.0,1.4771212547196624,1586995200
04/17/2020,15770,30.0,1.4771212547196624,1587081600
04/18/2020,16090,30.0,1.4771212547196624,1587168000
04/19/2020,16410,33.0,1.5185139398778875,1587254400
04/20/2020,16730,36.0,1.5563025007672873,1587340800
04/21/2020,17050,36.0,1.5563025007672873,1587427200
04/22/2020,17370,40.0,1.6020599913279623,1587513600
04/23/2020,17689,42.0,1.6232492903979006,1587600000
04/24/2020,18009,43.0,1.6334684555795864,1587686400
04/25/2020,18328,47.0,1.6720978579357175,1587772800
04/26/2020,18647,50.0,1.6989700043360187,1587859200
04/27/2020,18966,57.0,1.7558748556724915,1587945600
04/28/2020,19287,58.0,1.7634279935629373,1588032000
04/29/2020,19608,60.0,1.7781512503836436,1588118400
04/30/2020,19929,64.0,1.806179973983887,1588204800
05/01/2020,20252,68.0,1.8325089127062364,1588291200
05/02/2020,20575,72.0,1.8573324964312685,1588377600
05/03/2020,20898,85.0,1.9294189257142926,1588464000
05/04/2020,21221,90.0,1.954242509439325,1588550400
05/05/2020,21544,95.0,1.9777236052888478,1588636800
05/06/2020,21867,104.0,2.0170333392987803,1588723200
05/07/2020,22190,106.0,2.0253058652647704,1588809600
05/08/2020,22513,109.0,2.037426497940624,1588896000
05/09/2020,22836,115.0,2.060697840353612,1588982400
05/10/2020,23159,120.0,2.0791812460476247,1589068800
05/11/2020,23482,122.0,2.0863598306747484,1589155200
05/12/2020,23805,127.0,2.103803720955957,1589241600
05/13/2020,24128,132.0,2.12057393120585,1589328000
05/14/2020,24452,136.0,2.1335389083702174,1589414400
05/15/2020,24829,153.0,2.184691430817599,1589500800
05/16/2020,25206,168.0,2.225309281725863,1589587200
05/17/2020,25583,169.0,2.2278867046136734,1589673600
05/18/2020,25960,173.0,2.2380461031287955,1589760000
03/11/2020,4829,1.0,0.0,1583884800
03/12/2020,5028,1.0,0.0,1583971200
03/13/2020,5191,1.0,0.0,1584057600
03/14/2020,5485,1.0,0.0,1584144000
03/15/2020,5741,1.0,0.0,1584230400
03/16/2020,6004,1.0,0.0,1584316800
03/17/2020,6286,1.0,0.0,1584403200
03/18/2020,6563,2.0,0.3010299956639812,1584489600
03/19/2020,6857,2.0,0.3010299956639812,1584576000
03/20/2020,7158,2.0,0.3010299956639812,1584662400
03/21/2020,7460,2.0,0.3010299956639812,1584748800
03/22/2020,7619,2.0,0.3010299956639812,1584835200
03/23/2020,7917,4.0,0.6020599913279624,1584921600
03/24/2020,8211,5.0,0.6989700043360189,1585008000
03/25/2020,8509,5.0,0.6989700043360189,1585094400
03/26/2020,8811,6.0,0.7781512503836436,1585180800
03/27/2020,9117,8.0,0.9030899869919435,1585267200
03/28/2020,9424,10.0,1.0,1585353600
03/29/2020,9735,10.0,1.0,1585440000
03/30/2020,10046,11.0,1.0413926851582251,1585526400
03/31/2020,10358,15.0,1.1760912590556813,1585612800
04/01/2020,10671,15.0,1.1760912590556813,1585699200
04/02/2020,10984,16.0,1.2041199826559248,1585785600
04/03/2020,11299,17.0,1.2304489213782739,1585872000
04/04/2020,11614,20.0,1.3010299956639813,1585958400
04/05/2020,11930,20.0,1.3010299956639813,1586044800
04/06/2020,12249,21.0,1.3222192947339193,1586131200
04/07/2020,12569,22.0,1.3424226808222062,1586217600
04/08/2020,12889,22.0,1.3424226808222062,1586304000
04/09/2020,13209,23.0,1.3617278360175928,1586390400
04/10/2020,13529,23.0,1.3617278360175928,1586476800
04/11/2020,13850,23.0,1.3617278360175928,1586563200
04/12/2020,14171,23.0,1.3617278360175928,1586649600
04/13/2020,14491,23.0,1.3617278360175928,1586736000
04/14/2020,14811,24.0,1.380211241711606,1586822400
04/15/2020,15131,25.0,1.3979400086720377,1586908800
04/16/2020,15451,26.0,1.414973347970818,1586995200
04/17/2020,15771,26.0,1.414973347970818,1587081600
04/18/2020,16091,26.0,1.414973347970818,1587168000
04/19/2020,16411,26.0,1.414973347970818,1587254400
04/20/2020,16731,26.0,1.414973347970818,1587340800
04/21/2020,17051,26.0,1.414973347970818,1587427200
04/22/2020,17371,27.0,1.4313637641589874,1587513600
04/23/2020,17690,27.0,1.4313637641589874,1587600000
04/24/2020,18010,27.0,1.4313637641589874,1587686400
04/25/2020,18329,27.0,1.4313637641589874,1587772800
04/26/2020,18648,28.0,1.4471580313422192,1587859200
04/27/2020,18967,28.0,1.4471580313422192,1587945600
04/28/2020,19288,30.0,1.4771212547196624,1588032000
04/29/2020,19609,30.0,1.4771212547196624,1588118400
04/30/2020,19930,31.0,1.4913616938342726,1588204800
05/01/2020,20253,31.0,1.4913616938342726,1588291200
05/02/2020,20576,31.0,1.4913616938342726,1588377600
05/03/2020,20899,31.0,1.4913616938342726,1588464000
05/04/2020,21222,31.0,1.4913616938342726,1588550400
05/05/2020,21545,31.0,1.4913616938342726,1588636800
05/06/2020,21868,31.0,1.4913616938342726,1588723200
05/07/2020,22191,31.0,1.4913616938342726,1588809600
05/08/2020,22514,31.0,1.4913616938342726,1588896000
05/09/2020,22837,31.0,1.4913616938342726,1588982400
05/10/2020,23160,31.0,1.4913616938342726,1589068800
05/11/2020,23483,31.0,1.4913616938342726,1589155200
05/12/2020,23806,31.0,1.4913616938342726,1589241600
05/13/2020,24129,31.0,1.4913616938342726,1589328000
05/14/2020,24453,31.0,1.4913616938342726,1589414400
05/15/2020,24830,31.0,1.4913616938342726,1589500800
05/16/2020,25207,31.0,1.4913616938342726,1589587200
05/17/2020,25584,31.0,1.4913616938342726,1589673600
05/18/2020,25961,31.0,1.4913616938342726,1589760000
03/12/2020,5025,1.0,0.0,1583971200
03/13/2020,5211,2.0,0.3010299956639812,1584057600
03/14/2020,5489,3.0,0.47712125471966244,1584144000
03/15/2020,5732,4.0,0.6020599913279624,1584230400
03/16/2020,5995,4.0,0.6020599913279624,1584316800
03/17/2020,6280,4.0,0.6020599913279624,1584403200
03/18/2020,6557,7.0,0.8450980400142568,1584489600
03/19/2020,6841,9.0,0.9542425094393249,1584576000
03/20/2020,7138,11.0,1.0413926851582251,1584662400
03/21/2020,7427,15.0,1.1760912590556813,1584748800
03/22/2020,7620,17.0,1.2304489213782739,1584835200
03/23/2020,7918,17.0,1.2304489213782739,1584921600
03/24/2020,8212,19.0,1.2787536009528289,1585008000
03/25/2020,8510,21.0,1.3222192947339193,1585094400
03/26/2020,8812,25.0,1.3979400086720377,1585180800
03/27/2020,9118,26.0,1.414973347970818,1585267200
03/28/2020,9425,29.0,1.462397997898956,1585353600
03/29/2020,9736,31.0,1.4913616938342726,1585440000
03/30/2020,10047,35.0,1.5440680443502757,1585526400
03/31/2020,10359,44.0,1.6434526764861874,1585612800
04/01/2020,10672,58.0,1.7634279935629373,1585699200
04/02/2020,10985,86.0,1.9344984512435677,1585785600
04/03/2020,11300,105.0,2.0211892990699383,1585872000
04/04/2020,11615,130.0,2.113943352306837,1585958400
04/05/2020,11931,152.0,2.1818435879447726,1586044800
04/06/2020,12250,173.0,2.2380461031287955,1586131200
04/07/2020,12570,193.0,2.285557309007774,1586217600
04/08/2020,12890,205.0,2.311753861055754,1586304000
04/09/2020,13210,235.0,2.3710678622717363,1586390400
04/10/2020,13530,256.0,2.4082399653118496,1586476800
04/11/2020,13851,275.0,2.439332693830263,1586563200
04/12/2020,14172,293.0,2.4668676203541096,1586649600
04/13/2020,14492,313.0,2.4955443375464483,1586736000
04/14/2020,14812,326.0,2.513217600067939,1586822400
04/15/2020,15132,336.0,2.526339277389844,1586908800
04/16/2020,15452,348.0,2.5415792439465807,1586995200
04/17/2020,15772,364.0,2.561101383649056,1587081600
04/18/2020,16092,367.0,2.5646660642520893,1587168000
04/19/2020,16412,375.0,2.574031267727719,1587254400
04/20/2020,16732,384.0,2.584331224367531,1587340800
04/21/2020,17052,392.0,2.593286067020457,1587427200
04/22/2020,17372,402.0,2.60422605308447,1587513600
04/23/2020,17691,407.0,2.60959440922522,1587600000
04/24/2020,18011,415.0,2.6180480967120925,1587686400
04/25/2020,18330,419.0,2.622214022966295,1587772800
04/26/2020,18649,425.0,2.6283889300503116,1587859200
04/27/2020,18968,432.0,2.635483746814912,1587945600
04/28/2020,19289,437.0,2.640481436970422,1588032000
04/29/2020,19610,444.0,2.6473829701146196,1588118400
04/30/2020,19931,450.0,2.6532125137753435,1588204800
05/01/2020,20254,453.0,2.656098202012832,1588291200
05/02/2020,20577,459.0,2.661812685537261,1588377600
05/03/2020,20900,463.0,2.6655809910179533,1588464000
05/04/2020,21223,465.0,2.667452952889954,1588550400
05/05/2020,21546,470.0,2.6720978579357175,1588636800
05/06/2020,21869,476.0,2.677606952720493,1588723200
05/07/2020,22192,483.0,2.683947130751512,1588809600
05/08/2020,22515,488.0,2.6884198220027105,1588896000
05/09/2020,22838,494.0,2.693726948923647,1588982400
05/10/2020,23161,502.0,2.7007037171450192,1589068800
05/11/2020,23484,507.0,2.705007959333336,1589155200
05/12/2020,23807,515.0,2.711807229041191,1589241600
05/13/2020,24130,522.0,2.717670503002262,1589328000
05/14/2020,24454,529.0,2.7234556720351857,1589414400
05/15/2020,24831,536.0,2.72916478969277,1589500800
05/16/2020,25208,542.0,2.733999286538387,1589587200
05/17/2020,25585,548.0,2.738780558484369,1589673600
05/18/2020,25962,555.0,2.7442929831226763,1589760000
03/22/2020,7621,1.0,0.0,1584835200
03/23/2020,7919,1.0,0.0,1584921600
03/24/2020,8213,1.0,0.0,1585008000
03/25/2020,8511,1.0,0.0,1585094400
03/26/2020,8813,3.0,0.47712125471966244,1585180800
03/27/2020,9119,3.0,0.47712125471966244,1585267200
03/28/2020,9426,3.0,0.47712125471966244,1585353600
03/29/2020,9737,6.0,0.7781512503836436,1585440000
03/30/2020,10048,8.0,0.9030899869919435,1585526400
03/31/2020,10360,12.0,1.0791812460476249,1585612800
04/01/2020,10673,14.0,1.146128035678238,1585699200
04/02/2020,10986,15.0,1.1760912590556813,1585785600
04/03/2020,11301,16.0,1.2041199826559248,1585872000
04/04/2020,11616,17.0,1.2304489213782739,1585958400
04/05/2020,11932,18.0,1.255272505103306,1586044800
04/06/2020,12251,21.0,1.3222192947339193,1586131200
04/07/2020,12571,22.0,1.3424226808222062,1586217600
04/08/2020,12891,23.0,1.3617278360175928,1586304000
04/09/2020,13211,25.0,1.3979400086720377,1586390400
04/10/2020,13531,26.0,1.414973347970818,1586476800
04/11/2020,13852,26.0,1.414973347970818,1586563200
04/12/2020,14173,29.0,1.462397997898956,1586649600
04/13/2020,14493,29.0,1.462397997898956,1586736000
04/14/2020,14813,31.0,1.4913616938342726,1586822400
04/15/2020,15133,33.0,1.5185139398778875,1586908800
04/16/2020,15453,33.0,1.5185139398778875,1586995200
04/17/2020,15773,35.0,1.5440680443502757,1587081600
04/18/2020,16093,35.0,1.5440680443502757,1587168000
04/19/2020,16413,36.0,1.5563025007672873,1587254400
04/20/2020,16733,37.0,1.568201724066995,1587340800
04/21/2020,17053,37.0,1.568201724066995,1587427200
04/22/2020,17373,37.0,1.568201724066995,1587513600
04/23/2020,17692,37.0,1.568201724066995,1587600000
04/24/2020,18012,40.0,1.6020599913279623,1587686400
04/25/2020,18331,40.0,1.6020599913279623,1587772800
04/26/2020,18650,40.0,1.6020599913279623,1587859200
04/27/2020,18969,40.0,1.6020599913279623,1587945600
04/28/2020,19290,41.0,1.6127838567197355,1588032000
04/29/2020,19611,42.0,1.6232492903979006,1588118400
04/30/2020,19932,42.0,1.6232492903979006,1588204800
05/01/2020,20255,43.0,1.6334684555795864,1588291200
05/02/2020,20578,44.0,1.6434526764861874,1588377600
05/03/2020,20901,45.0,1.6532125137753437,1588464000
05/04/2020,21224,45.0,1.6532125137753437,1588550400
05/05/2020,21547,46.0,1.662757831681574,1588636800
05/06/2020,21870,46.0,1.662757831681574,1588723200
05/07/2020,22193,47.0,1.6720978579357175,1588809600
05/08/2020,22516,47.0,1.6720978579357175,1588896000
05/09/2020,22839,48.0,1.6812412373755872,1588982400
05/10/2020,23162,48.0,1.6812412373755872,1589068800
05/11/2020,23485,48.0,1.6812412373755872,1589155200
05/12/2020,23808,48.0,1.6812412373755872,1589241600
05/13/2020,24131,49.0,1.6901960800285136,1589328000
05/14/2020,24455,49.0,1.6901960800285136,1589414400
05/15/2020,24832,49.0,1.6901960800285136,1589500800
05/16/2020,25209,51.0,1.7075701760979363,1589587200
05/17/2020,25586,51.0,1.7075701760979363,1589673600
05/18/2020,25963,51.0,1.7075701760979363,1589760000
03/29/2020,9738,2.0,0.3010299956639812,1585440000
03/30/2020,10049,2.0,0.3010299956639812,1585526400
03/31/2020,10361,2.0,0.3010299956639812,1585612800
04/01/2020,10674,2.0,0.3010299956639812,1585699200
04/02/2020,10987,2.0,0.3010299956639812,1585785600
04/03/2020,11302,2.0,0.3010299956639812,1585872000
04/04/2020,11617,2.0,0.3010299956639812,1585958400
04/05/2020,11933,2.0,0.3010299956639812,1586044800
04/06/2020,12252,2.0,0.3010299956639812,1586131200
04/07/2020,12572,2.0,0.3010299956639812,1586217600
04/08/2020,12892,2.0,0.3010299956639812,1586304000
04/09/2020,13212,2.0,0.3010299956639812,1586390400
04/10/2020,13532,2.0,0.3010299956639812,1586476800
04/11/2020,13853,2.0,0.3010299956639812,1586563200
04/12/2020,14174,2.0,0.3010299956639812,1586649600
04/13/2020,14494,2.0,0.3010299956639812,1586736000
04/14/2020,14814,2.0,0.3010299956639812,1586822400
04/15/2020,15134,2.0,0.3010299956639812,1586908800
04/16/2020,15454,2.0,0.3010299956639812,1586995200
04/17/2020,15774,2.0,0.3010299956639812,1587081600
04/18/2020,16094,2.0,0.3010299956639812,1587168000
04/19/2020,16414,2.0,0.3010299956639812,1587254400
04/20/2020,16734,2.0,0.3010299956639812,1587340800
04/21/2020,17054,2.0,0.3010299956639812,1587427200
04/22/2020,17374,2.0,0.3010299956639812,1587513600
04/23/2020,17693,2.0,0.3010299956639812,1587600000
04/24/2020,18013,2.0,0.3010299956639812,1587686400
04/25/2020,18332,2.0,0.3010299956639812,1587772800
04/26/2020,18651,2.0,0.3010299956639812,1587859200
04/27/2020,18970,2.0,0.3010299956639812,1587945600
04/28/2020,19291,2.0,0.3010299956639812,1588032000
04/29/2020,19612,2.0,0.3010299956639812,1588118400
04/30/2020,19933,2.0,0.3010299956639812,1588204800
05/01/2020,20256,2.0,0.3010299956639812,1588291200
05/02/2020,20579,2.0,0.3010299956639812,1588377600
05/03/2020,20902,2.0,0.3010299956639812,1588464000
05/04/2020,21225,2.0,0.3010299956639812,1588550400
05/05/2020,21548,2.0,0.3010299956639812,1588636800
05/06/2020,21871,2.0,0.3010299956639812,1588723200
05/07/2020,22194,2.0,0.3010299956639812,1588809600
05/08/2020,22517,2.0,0.3010299956639812,1588896000
05/09/2020,22840,2.0,0.3010299956639812,1588982400
05/10/2020,23163,2.0,0.3010299956639812,1589068800
05/11/2020,23486,2.0,0.3010299956639812,1589155200
05/12/2020,23809,2.0,0.3010299956639812,1589241600
05/13/2020,24132,2.0,0.3010299956639812,1589328000
05/14/2020,24456,2.0,0.3010299956639812,1589414400
05/15/2020,24833,2.0,0.3010299956639812,1589500800
05/16/2020,25210,2.0,0.3010299956639812,1589587200
05/17/2020,25587,2.0,0.3010299956639812,1589673600
05/18/2020,25964,3.0,0.47712125471966244,1589760000
04/07/2020,12573,1.0,0.0,1586217600
04/08/2020,12893,2.0,0.3010299956639812,1586304000
04/09/2020,13213,2.0,0.3010299956639812,1586390400
04/10/2020,13533,2.0,0.3010299956639812,1586476800
04/11/2020,13854,2.0,0.3010299956639812,1586563200
04/12/2020,14175,2.0,0.3010299956639812,1586649600
04/13/2020,14495,2.0,0.3010299956639812,1586736000
04/14/2020,14815,2.0,0.3010299956639812,1586822400
04/15/2020,15135,2.0,0.3010299956639812,1586908800
04/16/2020,15455,3.0,0.47712125471966244,1586995200
04/17/2020,15775,3.0,0.47712125471966244,1587081600
04/18/2020,16095,3.0,0.47712125471966244,1587168000
04/19/2020,16415,3.0,0.47712125471966244,1587254400
04/20/2020,16735,3.0,0.47712125471966244,1587340800
04/21/2020,17055,3.0,0.47712125471966244,1587427200
04/22/2020,17375,3.0,0.47712125471966244,1587513600
04/23/2020,17694,3.0,0.47712125471966244,1587600000
04/24/2020,18014,3.0,0.47712125471966244,1587686400
04/25/2020,18333,3.0,0.47712125471966244,1587772800
04/26/2020,18652,3.0,0.47712125471966244,1587859200
04/27/2020,18971,3.0,0.47712125471966244,1587945600
04/28/2020,19292,3.0,0.47712125471966244,1588032000
04/29/2020,19613,3.0,0.47712125471966244,1588118400
04/30/2020,19934,3.0,0.47712125471966244,1588204800
05/01/2020,20257,3.0,0.47712125471966244,1588291200
05/02/2020,20580,3.0,0.47712125471966244,1588377600
05/03/2020,20903,3.0,0.47712125471966244,1588464000
05/04/2020,21226,3.0,0.47712125471966244,1588550400
05/05/2020,21549,3.0,0.47712125471966244,1588636800
05/06/2020,21872,3.0,0.47712125471966244,1588723200
05/07/2020,22195,3.0,0.47712125471966244,1588809600
05/08/2020,22518,3.0,0.47712125471966244,1588896000
05/09/2020,22841,3.0,0.47712125471966244,1588982400
05/10/2020,23164,3.0,0.47712125471966244,1589068800
05/11/2020,23487,3.0,0.47712125471966244,1589155200
05/12/2020,23810,3.0,0.47712125471966244,1589241600
05/13/2020,24133,3.0,0.47712125471966244,1589328000
05/14/2020,24457,3.0,0.47712125471966244,1589414400
05/15/2020,24834,3.0,0.47712125471966244,1589500800
05/16/2020,25211,3.0,0.47712125471966244,1589587200
05/17/2020,25588,3.0,0.47712125471966244,1589673600
05/18/2020,25965,3.0,0.47712125471966244,1589760000
03/08/2020,4082,1.0,0.0,1583625600
03/09/2020,4343,1.0,0.0,1583712000
03/10/2020,4603,1.0,0.0,1583798400
03/11/2020,4815,1.0,0.0,1583884800
03/12/2020,5036,1.0,0.0,1583971200
03/13/2020,5282,2.0,0.3010299956639812,1584057600
03/14/2020,5491,2.0,0.3010299956639812,1584144000
03/15/2020,5736,2.0,0.3010299956639812,1584230400
03/16/2020,5991,2.0,0.3010299956639812,1584316800
03/17/2020,6267,2.0,0.3010299956639812,1584403200
03/18/2020,6549,2.0,0.3010299956639812,1584489600
03/19/2020,6835,3.0,0.47712125471966244,1584576000
03/20/2020,7122,3.0,0.47712125471966244,1584662400
03/21/2020,7420,4.0,0.6020599913279624,1584748800
03/22/2020,7624,4.0,0.6020599913279624,1584835200
03/23/2020,7922,4.0,0.6020599913279624,1584921600
03/24/2020,8216,6.0,0.7781512503836436,1585008000
03/25/2020,8514,8.0,0.9030899869919435,1585094400
03/26/2020,8816,9.0,0.9542425094393249,1585180800
03/27/2020,9122,13.0,1.1139433523068367,1585267200
03/28/2020,9429,18.0,1.255272505103306,1585353600
03/29/2020,9740,19.0,1.2787536009528289,1585440000
03/30/2020,10051,23.0,1.3617278360175928,1585526400
03/31/2020,10363,27.0,1.4313637641589874,1585612800
04/01/2020,10676,28.0,1.4471580313422192,1585699200
04/02/2020,10989,36.0,1.5563025007672873,1585785600
04/03/2020,11304,39.0,1.591064607026499,1585872000
04/04/2020,11619,43.0,1.6334684555795864,1585958400
04/05/2020,11935,44.0,1.6434526764861874,1586044800
04/06/2020,12254,48.0,1.6812412373755872,1586131200
04/07/2020,12574,56.0,1.7481880270062005,1586217600
04/08/2020,12894,63.0,1.7993405494535817,1586304000
04/09/2020,13214,72.0,1.8573324964312685,1586390400
04/10/2020,13534,82.0,1.9138138523837167,1586476800
04/11/2020,13855,83.0,1.919078092376074,1586563200
04/12/2020,14176,90.0,1.954242509439325,1586649600
04/13/2020,14496,97.0,1.9867717342662448,1586736000
04/14/2020,14816,102.0,2.0086001717619175,1586822400
04/15/2020,15136,111.0,2.0453229787866576,1586908800
04/16/2020,15456,115.0,2.060697840353612,1586995200
04/17/2020,15776,123.0,2.089905111439398,1587081600
04/18/2020,16096,129.0,2.110589710299249,1587168000
04/19/2020,16416,132.0,2.12057393120585,1587254400
04/20/2020,16736,136.0,2.1335389083702174,1587340800
04/21/2020,17056,147.0,2.167317334748176,1587427200
04/22/2020,17376,152.0,2.1818435879447726,1587513600
04/23/2020,17695,165.0,2.2174839442139063,1587600000
04/24/2020,18015,176.0,2.24551266781415,1587686400
04/25/2020,18334,185.0,2.2671717284030137,1587772800
04/26/2020,18653,192.0,2.2833012287035497,1587859200
04/27/2020,18972,197.0,2.294466226161593,1587945600
04/28/2020,19293,207.0,2.315970345456918,1588032000
04/29/2020,19614,214.0,2.330413773349191,1588118400
04/30/2020,19935,218.0,2.3384564936046046,1588204800
05/01/2020,20258,225.0,2.3521825181113627,1588291200
05/02/2020,20581,237.0,2.374748346010104,1588377600
05/03/2020,20904,246.0,2.3909351071033793,1588464000
05/04/2020,21227,260.0,2.4149733479708178,1588550400
05/05/2020,21550,264.0,2.4216039268698313,1588636800
05/06/2020,21873,273.0,2.436162647040756,1588723200
05/07/2020,22196,282.0,2.450249108319361,1588809600
05/08/2020,22519,293.0,2.4668676203541096,1588896000
05/09/2020,22842,300.0,2.4771212547196626,1588982400
05/10/2020,23165,305.0,2.484299839346786,1589068800
05/11/2020,23488,314.0,2.496929648073215,1589155200
05/12/2020,23811,319.0,2.503790683057181,1589241600
05/13/2020,24134,329.0,2.5171958979499744,1589328000
05/14/2020,24458,353.0,2.5477747053878224,1589414400
05/15/2020,24835,356.0,2.5514499979728753,1589500800
05/16/2020,25212,363.0,2.5599066250361124,1589587200
05/17/2020,25589,373.0,2.571708831808688,1589673600
05/18/2020,25966,382.0,2.582063362911709,1589760000
03/26/2020,8817,1.0,0.0,1585180800
03/27/2020,9123,1.0,0.0,1585267200
03/28/2020,9430,1.0,0.0,1585353600
03/29/2020,9741,3.0,0.47712125471966244,1585440000
03/30/2020,10052,3.0,0.47712125471966244,1585526400
03/31/2020,10364,3.0,0.47712125471966244,1585612800
04/01/2020,10677,4.0,0.6020599913279624,1585699200
04/02/2020,10990,7.0,0.8450980400142568,1585785600
04/03/2020,11305,7.0,0.8450980400142568,1585872000
04/04/2020,11620,7.0,0.8450980400142568,1585958400
04/05/2020,11936,7.0,0.8450980400142568,1586044800
04/06/2020,12255,8.0,0.9030899869919435,1586131200
04/07/2020,12575,8.0,0.9030899869919435,1586217600
04/08/2020,12895,9.0,0.9542425094393249,1586304000
04/09/2020,13215,10.0,1.0,1586390400
04/10/2020,13535,12.0,1.0791812460476249,1586476800
04/11/2020,13856,13.0,1.1139433523068367,1586563200
04/12/2020,14177,13.0,1.1139433523068367,1586649600
04/13/2020,14497,14.0,1.146128035678238,1586736000
04/14/2020,14817,16.0,1.2041199826559248,1586822400
04/15/2020,15137,17.0,1.2304489213782739,1586908800
04/16/2020,15457,18.0,1.255272505103306,1586995200
04/17/2020,15777,19.0,1.2787536009528289,1587081600
04/18/2020,16097,20.0,1.3010299956639813,1587168000
04/19/2020,16417,20.0,1.3010299956639813,1587254400
04/20/2020,16737,22.0,1.3424226808222062,1587340800
04/21/2020,17057,24.0,1.380211241711606,1587427200
04/22/2020,17377,24.0,1.380211241711606,1587513600
04/23/2020,17696,24.0,1.380211241711606,1587600000
04/24/2020,18016,27.0,1.4313637641589874,1587686400
04/25/2020,18335,28.0,1.4471580313422192,1587772800
04/26/2020,18654,28.0,1.4471580313422192,1587859200
04/27/2020,18973,29.0,1.462397997898956,1587945600
04/28/2020,19294,30.0,1.4771212547196624,1588032000
04/29/2020,19615,30.0,1.4771212547196624,1588118400
04/30/2020,19936,32.0,1.505149978319906,1588204800
05/01/2020,20259,33.0,1.5185139398778875,1588291200
05/02/2020,20582,33.0,1.5185139398778875,1588377600
05/03/2020,20905,35.0,1.5440680443502757,1588464000
05/04/2020,21228,39.0,1.591064607026499,1588550400
05/05/2020,21551,40.0,1.6020599913279623,1588636800
05/06/2020,21874,40.0,1.6020599913279623,1588723200
05/07/2020,22197,42.0,1.6232492903979006,1588809600
05/08/2020,22520,43.0,1.6334684555795864,1588896000
05/09/2020,22843,44.0,1.6434526764861874,1588982400
05/10/2020,23166,45.0,1.6532125137753437,1589068800
05/11/2020,23489,46.0,1.662757831681574,1589155200
05/12/2020,23812,47.0,1.6720978579357175,1589241600
05/13/2020,24135,48.0,1.6812412373755872,1589328000
05/14/2020,24459,49.0,1.6901960800285136,1589414400
05/15/2020,24836,52.0,1.7160033436347992,1589500800
05/16/2020,25213,55.0,1.7403626894942439,1589587200
05/17/2020,25590,60.0,1.7781512503836436,1589673600
05/18/2020,25967,61.0,1.7853298350107671,1589760000
03/01/2020,17376,1.0,0.0,1583020800
03/02/2020,21203,1.0,0.0,1583107200
03/03/2020,22207,1.0,0.0,1583193600
03/04/2020,26653,2.0,0.3010299956639812,1583280000
03/05/2020,27981,2.0,0.3010299956639812,1583366400
03/06/2020,29499,2.0,0.3010299956639812,1583452800
03/07/2020,31172,2.0,0.3010299956639812,1583539200
03/08/2020,33066,4.0,0.6020599913279624,1583625600
03/09/2020,35129,4.0,0.6020599913279624,1583712000
03/10/2020,37099,3.0,0.47712125471966244,1583798400
03/11/2020,38785,3.0,0.47712125471966244,1583884800
03/12/2020,40572,3.0,0.47712125471966244,1583971200
03/13/2020,46937,3.0,0.47712125471966244,1584057600
03/14/2020,49824,3.0,0.47712125471966244,1584144000
03/15/2020,52083,3.0,0.47712125471966244,1584230400
03/16/2020,54441,3.0,0.47712125471966244,1584316800
03/17/2020,56944,5.0,0.6989700043360189,1584403200
03/18/2020,59420,6.0,0.7781512503836436,1584489600
03/19/2020,62023,6.0,0.7781512503836436,1584576000
03/20/2020,64667,7.0,0.8450980400142568,1584662400
03/21/2020,67313,7.0,0.8450980400142568,1584748800
03/22/2020,78645,7.0,0.8450980400142568,1584835200
03/23/2020,65371,7.0,0.8450980400142568,1584921600
03/24/2020,67748,8.0,0.9030899869919435,1585008000
03/25/2020,70164,8.0,0.9030899869919435,1585094400
03/26/2020,72601,13.0,1.1139433523068367,1585180800
03/27/2020,75057,13.0,1.1139433523068367,1585267200
03/28/2020,77538,14.0,1.146128035678238,1585353600
03/29/2020,80026,16.0,1.2041199826559248,1585440000
03/30/2020,82522,17.0,1.2304489213782739,1585526400
03/31/2020,85026,18.0,1.255272505103306,1585612800
04/01/2020,87530,20.0,1.3010299956639813,1585699200
04/02/2020,90049,24.0,1.380211241711606,1585785600
04/03/2020,92569,28.0,1.4471580313422192,1585872000
04/04/2020,95096,30.0,1.4771212547196624,1585958400
