date_sec,log_Confirmed,log_Deaths,log_Recovered
1588032000,2.8750612633917,1.4771212547196624,2.6344772701607315
1588118400,2.884228769632604,1.4771212547196624,2.6580113966571126
1588204800,2.888179493918325,1.4913616938342726,2.6720978579357175
1588291200,2.893206753059848,1.4913616938342726,2.6884198220027105
1588377600,2.89707700320942,1.4913616938342726,2.7151673578484576
1588464000,2.9003671286564705,1.4913616938342726,2.725094521081469
1588550400,2.904715545278681,1.4913616938342726,2.734799829588847
1588636800,2.9138138523837167,1.4913616938342726,2.7558748556724915
1588723200,2.920123326290724,1.4913616938342726,2.7745169657285498
1588809600,2.9253120914996495,1.4913616938342726,2.781755374652469
1588896000,2.929418925714293,1.4913616938342726,2.792391689498254
1588982400,2.932473764677153,1.4913616938342726,2.7972675408307164
1589068800,2.938519725176492,1.4913616938342726,2.8129133566428557
1589155200,2.940516484932567,1.4913616938342726,2.815577748324267
1589241600,2.9425041061680806,1.4913616938342726,2.833784374656479
1589328000,2.9444826721501687,1.4913616938342726,2.837588438235511
1589414400,2.9532763366673045,1.4913616938342726,2.841359470454855
1589500800,2.9618954736678504,1.4913616938342726,2.848189116991399
1589587200,2.9698816437465,1.4913616938342726,2.8536982117761744
1589673600,2.975891136401793,1.4913616938342726,2.8543060418010806
1589760000,2.976808337338066,1.4913616938342726,2.8615344108590377
1583971200,1.380211241711606,0.0,0.9030899869919435
1584057600,1.414973347970818,0.3010299956639812,0.9030899869919435
1584144000,1.568201724066995,0.47712125471966244,1.0791812460476249
1584230400,1.6812412373755872,0.6020599913279624,1.0791812460476249
1584316800,1.7323937598229686,0.6020599913279624,1.0791812460476249
1584403200,1.7781512503836436,0.6020599913279624,1.0791812460476249
1584489600,1.8692317197309762,0.8450980400142568,1.0791812460476249
1584576000,1.9395192526186185,0.9542425094393249,1.505149978319906
1584662400,1.954242509439325,1.0413926851582251,1.505149978319906
1584748800,2.143014800254095,1.1760912590556813,1.505149978319906
1584835200,2.303196057420489,1.2304489213782739,1.8129133566428555
1584921600,2.361727836017593,1.2304489213782739,1.8129133566428555
1585008000,2.4216039268698313,1.2787536009528289,1.380211241711606
1585094400,2.4800069429571505,1.3222192947339193,1.8129133566428555
1585180800,2.5646660642520893,1.3979400086720377,1.462397997898956
1585267200,2.611723308007342,1.414973347970818,1.462397997898956
1585353600,2.6570558528571038,1.462397997898956,1.4913616938342726
1585440000,2.708420900134713,1.4913616938342726,1.4913616938342726
1585526400,2.7664128471123997,1.5440680443502757,1.568201724066995
1585612800,2.8549130223078554,1.6434526764861874,1.662757831681574
1585699200,2.9278834103307068,1.7634279935629373,1.7853298350107671
1585785600,2.993876914941211,1.9344984512435677,1.7853298350107671
1585872000,3.068556895072363,2.0211892990699383,1.792391689498254
1585958400,3.09725730969342,2.113943352306837,1.954242509439325
1586044800,3.12057393120585,2.1818435879447726,1.954242509439325
1586131200,3.153204900084284,2.2380461031287955,1.954242509439325
1586217600,3.166726055580052,2.285557309007774,2.0530784434834195
1586304000,3.196452541703389,2.311753861055754,2.374748346010104
1586390400,3.2216749970707688,2.3710678622717363,2.5403294747908736
1586476800,3.245759355967277,2.4082399653118496,2.6074550232146687
1586563200,3.2612628687924934,2.439332693830263,2.662757831681574
1586649600,3.281941933440825,2.4668676203541096,2.7715874808812555
1586736000,3.2973227142053028,2.4955443375464483,2.7788744720027396
1586822400,3.315970345456918,2.513217600067939,2.8394780473741985
1586908800,3.3344537511509307,2.526339277389844,2.850033257689769
1586995200,3.355643050220869,2.5415792439465807,2.8937617620579434
1587081600,3.383456296524753,2.561101383649056,2.9273703630390235
1587168000,3.4038066105474227,2.5646660642520893,2.951337518795918
1587254400,3.419790586106363,2.574031267727719,3.0199466816788423
1587340800,3.4342494523964757,2.584331224367531,3.0409976924234905
1587427200,3.4488608456074408,2.593286067020457,3.061452479087193
1587513600,3.4638929889859074,2.60422605308447,3.0806264869218056
1587600000,3.4781334281005174,2.60959440922522,3.1319392952104246
1587686400,3.4951278812429334,2.6180480967120925,3.1486026548060932
1587772800,3.5126843962171637,2.622214022966295,3.1699681739968923
1587859200,3.529173603261723,2.6283889300503116,3.178401341533755
1587945600,3.5461723683169426,2.635483746814912,3.1925674533365456
1588032000,3.5621738633646483,2.640481436970422,3.2177470732627937
1588118400,3.5852350633657752,2.6473829701146196,3.230959555748569
1588204800,3.6027109449575576,2.6532125137753435,3.250175948083925
1588291200,3.6184664921990803,2.656098202012832,3.26030994579492
1588377600,3.632963168167261,2.661812685537261,3.2723058444020863
1588464000,3.6506959797606107,2.6655809910179533,3.286905352972375
1588550400,3.6672661193822744,2.667452952889954,3.3005954838899636
1588636800,3.684665864025861,2.6720978579357175,3.3153404766272883
1588723200,3.698709349442587,2.677606952720493,3.3418300569205104
1588809600,3.714497408649806,2.683947130751512,3.3660492098002353
1588896000,3.7298934039632377,2.6884198220027105,3.392169149489736
1588982400,3.744918542441353,2.693726948923647,3.4058583993176366
1589068800,3.757623745908389,2.7007037171450192,3.42781057267599
1589155200,3.7701890227359933,2.705007959333336,3.453471233722936
1589241600,3.782973994944048,2.711807229041191,3.4768316285122607
1589328000,3.7960884286806684,2.717670503002262,3.485437481076301
1589414400,3.8090207204836726,2.7234556720351857,3.499412125672275
1589500800,3.8214480190175304,2.72916478969277,3.5146805441249818
1589587200,3.833848049531148,2.733999286538387,3.532627001228891
1589673600,3.8462752424122133,2.738780558484369,3.5449357658815024
1589760000,3.8573928109209015,2.7442929831226763,3.5593080109070123
1584835200,2.0530784434834195,0.0,0.0
1584921600,2.123851640967086,0.0,0.0
1585008000,2.214843848047698,0.0,0.0
1585094400,2.27415784926368,0.0,0.0
1585180800,2.3502480183341627,0.47712125471966244,0.0
1585267200,2.4265112613645754,0.47712125471966244,0.0
1585353600,2.4885507165004443,0.47712125471966244,0.0
1585440000,2.5237464668115646,0.7781512503836436,0.0
1585526400,2.568201724066995,0.9030899869919435,1.0
1585612800,2.575187844927661,1.0791812460476249,1.0
1585699200,2.591064607026499,1.146128035678238,1.0
1585785600,2.6314437690131722,1.1760912590556813,1.0
1585872000,2.6424645202421213,1.2041199826559248,1.2041199826559248
1585958400,2.66838591669,1.2304489213782739,1.3222192947339193
1586044800,2.699837725867246,1.255272505103306,1.414973347970818
1586131200,2.720159303405957,1.3222192947339193,1.4913616938342726
1586217600,2.7363965022766426,1.3424226808222062,1.591064607026499
1586304000,2.751279103983342,1.3617278360175928,1.7160033436347992
1586390400,2.765668554759014,1.3979400086720377,1.7634279935629373
1586476800,2.7788744720027396,1.414973347970818,1.8512583487190752
1586563200,2.7788744720027396,1.414973347970818,1.8512583487190752
1586649600,2.8048206787211623,1.462397997898956,2.1072099696478683
1586736000,2.8102325179950842,1.462397997898956,2.1072099696478683
1586822400,2.8188854145940097,1.4913616938342726,2.1072099696478683
1586908800,2.828015064223977,1.5185139398778875,2.2278867046136734
1586995200,2.828015064223977,1.5185139398778875,2.2278867046136734
1587081600,2.842609239610562,1.5440680443502757,2.2810333672477277
1587168000,2.847572659142112,1.5440680443502757,2.311753861055754
1587254400,2.8530895298518657,1.5563025007672873,2.3710678622717363
1587340800,2.8555191556678,1.568201724066995,2.3944516808262164
1587427200,2.8555191556678,1.568201724066995,2.450249108319361
1587513600,2.859138297294531,1.568201724066995,2.4899584794248346
1587600000,2.859138297294531,1.568201724066995,2.5224442335063197
1587686400,2.8639173769578603,1.6020599913279623,2.53655844257153
1587772800,2.8680563618230415,1.6020599913279623,2.53655844257153
1587859200,2.8680563618230415,1.6020599913279623,2.53655844257153
1587945600,2.8709888137605755,1.6020599913279623,2.5854607295085006
1588032000,2.8709888137605755,1.6127838567197355,2.5998830720736876
1588118400,2.8709888137605755,1.6232492903979006,2.6263403673750423
1588204800,2.8721562727482928,1.6232492903979006,2.670245853074124
1588291200,2.8721562727482928,1.6334684555795864,2.670245853074124
1588377600,2.873320601815399,1.6434526764861874,2.673941998634088
1588464000,2.8739015978644615,1.6532125137753437,2.69284691927723
1588550400,2.8750612633917,1.6532125137753437,2.6981005456233897
1588636800,2.8756399370041685,1.662757831681574,2.710963118995276
1588723200,2.8756399370041685,1.662757831681574,2.7168377232995247
1588809600,2.876217840591642,1.6720978579357175,2.7209857441537393
1588896000,2.876217840591642,1.6720978579357175,2.7299742856995555
1588982400,2.877371345869774,1.6812412373755872,2.7363965022766426
1589068800,2.8779469516291885,1.6812412373755872,2.7403626894942437
1589155200,2.8779469516291885,1.6812412373755872,2.7403626894942437
1589241600,2.8796692056320534,1.6812412373755872,2.754348335711019
1589328000,2.8808135922807914,1.6901960800285136,2.760422483423212
1589414400,2.8813846567705728,1.6901960800285136,2.7752462597402365
1589500800,2.8813846567705728,1.6901960800285136,2.7810369386211318
1589587200,2.8813846567705728,1.7075701760979363,2.788875115775417
1589673600,2.8813846567705728,1.7075701760979363,2.7902851640332416
1589760000,2.8813846567705728,1.7075701760979363,2.795184589682424
1585440000,0.8450980400142568,0.3010299956639812,-inf
1585526400,0.8450980400142568,0.3010299956639812,-inf
1585612800,0.8450980400142568,0.3010299956639812,0.0
1585699200,0.9030899869919435,0.3010299956639812,0.0
1585785600,0.9030899869919435,0.3010299956639812,0.0
1585872000,0.9030899869919435,0.3010299956639812,0.0
1585958400,1.0,0.3010299956639812,0.3010299956639812
1586044800,1.146128035678238,0.3010299956639812,0.3010299956639812
1586131200,1.2041199826559248,0.3010299956639812,0.3010299956639812
1586217600,1.2304489213782739,0.3010299956639812,0.3010299956639812
1586304000,1.2787536009528289,0.3010299956639812,0.3010299956639812
1586390400,1.2787536009528289,0.3010299956639812,0.3010299956639812
1586476800,1.2787536009528289,0.3010299956639812,0.3010299956639812
1586563200,1.2787536009528289,0.3010299956639812,0.6020599913279624
1586649600,1.2787536009528289,0.3010299956639812,0.6020599913279624
1586736000,1.2787536009528289,0.3010299956639812,0.6020599913279624
1586822400,1.2787536009528289,0.3010299956639812,0.6989700043360189
1586908800,1.2787536009528289,0.3010299956639812,0.6989700043360189
1586995200,1.2787536009528289,0.3010299956639812,0.6989700043360189
1587081600,1.2787536009528289,0.3010299956639812,0.6989700043360189
1587168000,1.380211241711606,0.3010299956639812,0.7781512503836436
1587254400,1.380211241711606,0.3010299956639812,0.7781512503836436
1587340800,1.380211241711606,0.3010299956639812,0.7781512503836436
1587427200,1.380211241711606,0.3010299956639812,0.7781512503836436
1587513600,1.3979400086720377,0.3010299956639812,0.7781512503836436
1587600000,1.3979400086720377,0.3010299956639812,0.7781512503836436
1587686400,1.3979400086720377,0.3010299956639812,0.7781512503836436
1587772800,1.3979400086720377,0.3010299956639812,0.7781512503836436
1587859200,1.414973347970818,0.3010299956639812,0.7781512503836436
1587945600,1.4313637641589874,0.3010299956639812,0.7781512503836436
1588032000,1.4313637641589874,0.3010299956639812,0.7781512503836436
1588118400,1.4313637641589874,0.3010299956639812,0.8450980400142568
1588204800,1.4313637641589874,0.3010299956639812,0.8450980400142568
1588291200,1.4771212547196624,0.3010299956639812,1.0413926851582251
1588377600,1.5440680443502757,0.3010299956639812,1.0413926851582251
1588464000,1.5440680443502757,0.3010299956639812,1.0413926851582251
1588550400,1.5440680443502757,0.3010299956639812,1.0413926851582251
1588636800,1.5563025007672873,0.3010299956639812,1.0413926851582251
1588723200,1.5563025007672873,0.3010299956639812,1.0413926851582251
1588809600,1.5563025007672873,0.3010299956639812,1.0413926851582251
1588896000,1.6334684555795864,0.3010299956639812,1.0413926851582251
1588982400,1.6334684555795864,0.3010299956639812,1.1139433523068367
1589068800,1.6532125137753437,0.3010299956639812,1.1139433523068367
1589155200,1.6532125137753437,0.3010299956639812,1.1139433523068367
1589241600,1.6532125137753437,0.3010299956639812,1.1139433523068367
1589328000,1.6532125137753437,0.3010299956639812,1.146128035678238
1589414400,1.6812412373755872,0.3010299956639812,1.146128035678238
1589500800,1.6812412373755872,0.3010299956639812,1.2304489213782739
1589587200,1.6812412373755872,0.3010299956639812,1.2304489213782739
1589673600,1.6812412373755872,0.3010299956639812,1.2304489213782739
1589760000,1.6989700043360187,0.47712125471966244,1.2304489213782739
1586217600,1.2787536009528289,0.0,-inf
1586304000,1.2787536009528289,0.3010299956639812,-inf
1586390400,1.2787536009528289,0.3010299956639812,-inf
1586476800,1.2787536009528289,0.3010299956639812,-inf
1586563200,1.3222192947339193,0.3010299956639812,-inf
1586649600,1.3222192947339193,0.3010299956639812,-inf
1586736000,1.3617278360175928,0.3010299956639812,-inf
1586822400,1.3617278360175928,0.3010299956639812,0.47712125471966244
1586908800,1.3617278360175928,0.3010299956639812,0.47712125471966244
1586995200,1.3617278360175928,0.47712125471966244,0.47712125471966244
1587081600,1.3617278360175928,0.47712125471966244,0.47712125471966244
1587168000,1.3617278360175928,0.47712125471966244,0.47712125471966244
1587254400,1.3617278360175928,0.47712125471966244,0.47712125471966244
1587340800,1.3617278360175928,0.47712125471966244,0.47712125471966244
1587427200,1.3617278360175928,0.47712125471966244,0.8450980400142568
1587513600,1.380211241711606,0.47712125471966244,1.0
1587600000,1.380211241711606,0.47712125471966244,1.0
1587686400,1.380211241711606,0.47712125471966244,1.0413926851582251
1587772800,1.380211241711606,0.47712125471966244,1.0413926851582251
1587859200,1.380211241711606,0.47712125471966244,1.0413926851582251
1587945600,1.380211241711606,0.47712125471966244,1.0413926851582251
1588032000,1.380211241711606,0.47712125471966244,1.0413926851582251
1588118400,1.380211241711606,0.47712125471966244,1.0413926851582251
1588204800,1.380211241711606,0.47712125471966244,1.0413926851582251
1588291200,1.3979400086720377,0.47712125471966244,1.1760912590556813
1588377600,1.3979400086720377,0.47712125471966244,1.1760912590556813
1588464000,1.3979400086720377,0.47712125471966244,1.1760912590556813
1588550400,1.3979400086720377,0.47712125471966244,1.1760912590556813
1588636800,1.3979400086720377,0.47712125471966244,1.2041199826559248
1588723200,1.3979400086720377,0.47712125471966244,1.2041199826559248
1588809600,1.3979400086720377,0.47712125471966244,1.2041199826559248
1588896000,1.3979400086720377,0.47712125471966244,1.2041199826559248
1588982400,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589068800,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589155200,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589241600,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589328000,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589414400,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589500800,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589587200,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589673600,1.3979400086720377,0.47712125471966244,1.2787536009528289
1589760000,1.3979400086720377,0.47712125471966244,1.2787536009528289
1583625600,1.0791812460476249,0.0,-inf
1583712000,1.0791812460476249,0.0,-inf
1583798400,1.2304489213782739,0.0,-inf
1583884800,1.2787536009528289,0.0,-inf
1583971200,1.2787536009528289,0.0,-inf
1584057600,1.4913616938342726,0.3010299956639812,-inf
1584144000,1.5314789170422551,0.3010299956639812,0.0
1584230400,1.6532125137753437,0.3010299956639812,0.0
1584316800,1.7481880270062005,0.3010299956639812,0.0
1584403200,1.8325089127062364,0.3010299956639812,0.47712125471966244
1584489600,1.8976270912904414,0.3010299956639812,0.47712125471966244
1584576000,1.9867717342662448,0.47712125471966244,0.47712125471966244
1584662400,2.1072099696478683,0.47712125471966244,0.47712125471966244
1584748800,2.1986570869544226,0.6020599913279624,0.47712125471966244
1584835200,2.424881636631067,0.6020599913279624,1.4313637641589874
1584921600,2.424881636631067,0.6020599913279624,1.4313637641589874
1585008000,2.5877109650189114,0.7781512503836436,1.7160033436347992
1585094400,2.5877109650189114,0.9030899869919435,1.7160033436347992
1585180800,2.7007037171450192,0.9542425094393249,1.7993405494535817
1585267200,2.7701152947871015,1.1139433523068367,1.8573324964312685
1585353600,2.838849090737255,1.255272505103306,1.8573324964312685
1585440000,2.8721562727482928,1.2787536009528289,1.8573324964312685
1585526400,2.9138138523837167,1.3617278360175928,2.357934847000454
1585612800,3.022840610876528,1.4313637641589874,2.380211241711606
1585699200,3.022840610876528,1.4471580313422192,2.3944516808262164
1585785600,3.0542299098633974,1.5563025007672873,2.4082399653118496
1585872000,3.1020905255118367,1.591064607026499,2.424881636631067
1585958400,3.161667412437736,1.6334684555795864,2.4456042032735974
1586044800,3.161667412437736,1.6434526764861874,2.4471580313422194
1586131200,3.1914510144648953,1.6812412373755872,2.5118833609788744
1586217600,3.2116544005531824,1.7481880270062005,2.5289167002776547
1586304000,3.2342641243787895,1.7993405494535817,2.5538830266438746
1586390400,3.254064452914338,1.8573324964312685,2.5622928644564746
1586476800,3.295567099962479,1.9138138523837167,2.574031267727719
1586563200,3.295567099962479,1.919078092376074,2.6434526764861874
1586649600,3.330819466495837,1.954242509439325,2.670245853074124
1586736000,3.3439990690571615,1.9867717342662448,2.711807229041191
1586822400,3.3573630306151427,2.0086001717619175,2.747411807886423
1586908800,3.3879234669734366,2.0453229787866576,2.7752462597402365
1586995200,3.4101020766428607,2.060697840353612,2.8000293592441343
1587081600,3.4263485737875077,2.089905111439398,2.823474229170301
1587168000,3.440594261839831,2.110589710299249,2.8356905714924254
1587254400,3.4531653925258574,2.12057393120585,2.8506462351830666
1587340800,3.468495024507069,2.1335389083702174,2.8674674878590514
1587427200,3.4815859363676225,2.167317334748176,2.9242792860618816
1587513600,3.4974825373673704,2.1818435879447726,2.940516484932567
1587600000,3.5359267413955693,2.2174839442139063,2.9633155113861114
1587686400,3.5571461423183632,2.24551266781415,2.9894498176666917
1587772800,3.5774917998372255,2.2671717284030137,3.012837224705172
1587859200,3.5901728315963144,2.2833012287035497,3.044147620878723
1587945600,3.602385590105105,2.294466226161593,3.0569048513364727
1588032000,3.615634468877416,2.315970345456918,3.065206128054312
1588118400,3.631950826259217,2.330413773349191,3.076276255404218
1588204800,3.6462076122066853,2.3384564936046046,3.0989896394011773
1588291200,3.6562899011913594,2.3521825181113627,3.1112625136590655
1588377600,3.670338641127442,2.374748346010104,3.12057393120585
1588464000,3.679700380871964,2.3909351071033793,3.1316186643491255
1588550400,3.689042339028172,2.4149733479708178,3.15896526038341
1588636800,3.7007037171450192,2.4216039268698313,3.16790781000148
1588723200,3.7166709755601355,2.436162647040756,3.182984967003582
1588809600,3.7300551523755,2.450249108319361,3.2043913319193
1588896000,3.749040268703457,2.4668676203541096,3.219846386024361
1588982400,3.7616271845615827,2.4771212547196626,3.2375437381428744
1589068800,3.7806053058389697,2.484299839346786,3.244771761495295
1589155200,3.797821311364024,2.496929648073215,3.2641091563058082
1589241600,3.8171024042569233,2.503790683057181,3.269979676645324
1589328000,3.8375253094496014,2.5171958979499744,3.3552599055273786
1589414400,3.8533331050023354,2.5477747053878224,3.3774883833761327
1589500800,3.873843533223436,2.5514499979728753,3.397418542351348
1589587200,3.8923729073984363,2.5599066250361124,3.4038066105474227
1589673600,3.906765889540728,2.571708831808688,3.4097641042663462
1589760000,3.9227773419287977,2.582063362911709,3.4191293077419758
1585180800,2.462397997898956,0.0,1.255272505103306
1585267200,2.5171958979499744,0.0,1.4471580313422192
1585353600,2.60959440922522,0.0,1.4771212547196624
1585440000,2.6273658565927325,0.47712125471966244,1.4771212547196624
1585526400,2.6830470382388496,0.47712125471966244,1.4771212547196624
1585612800,2.7259116322950483,0.47712125471966244,1.4771212547196624
1585699200,2.756636108245848,0.6020599913279624,1.4913616938342726
1585785600,2.821513528404773,0.8450980400142568,1.5185139398778875
1585872000,2.866877814337499,0.8450980400142568,1.6334684555795864
1585958400,2.886490725172482,0.8450980400142568,1.6334684555795864
1586044800,2.9148718175400505,0.8450980400142568,1.7558748556724915
1586131200,2.9206450014067875,0.9030899869919435,1.792391689498254
1586217600,2.930949031167523,0.9030899869919435,1.9395192526186185
1586304000,2.9449759084120477,0.9542425094393249,2.0569048513364727
1586390400,2.964259630196849,1.0,2.1398790864012365
1586476800,2.971739590887778,1.0791812460476249,2.173186268412274
1586563200,2.9854264740830017,1.1139433523068367,2.2380461031287955
1586649600,3.0056094453602804,1.1139433523068367,2.294466226161593
1586736000,3.016615547557177,1.146128035678238,2.3242824552976926
1586822400,3.0281644194244697,1.2041199826559248,2.423245873936808
1586908800,3.0457140589408676,1.2304489213782739,2.4727564493172123
1586995200,3.064083435963596,1.255272505103306,2.5538830266438746
1587081600,3.079543007402906,1.2787536009528289,2.60422605308447
1587168000,3.0962145853464054,1.3010299956639813,2.718501688867274
1587254400,3.1109262422664203,1.3010299956639813,2.7363965022766426
1587340800,3.126780577012009,1.3424226808222062,2.7634279935629373
1587427200,3.1464381352857744,1.380211241711606,2.784617292632875
1587513600,3.168202746842631,1.380211241711606,2.801403710017355
1587600000,3.1826999033360424,1.380211241711606,2.8188854145940097
1587686400,3.2030328870147105,1.4313637641589874,2.862131379313037
1587772800,3.2245330626060857,1.4471580313422192,2.904715545278681
1587859200,3.2420442393695508,1.4471580313422192,2.9206450014067875
1587945600,3.2571984261393445,1.462397997898956,2.9283958522567137
1588032000,3.2711443179490782,1.4771212547196624,2.937517892017347
1588118400,3.2860071220794747,1.4771212547196624,2.9542425094393248
1588204800,3.315130317183602,1.505149978319906,2.968015713993642
1588291200,3.332034277027518,1.5185139398778875,2.989894563718773
1588377600,3.356599435724971,1.5185139398778875,3.0043213737826426
1588464000,3.377670439334323,1.5440680443502757,3.0149403497929366
1588550400,3.3991543339582164,1.591064607026499,3.029789470831856
1588636800,3.418135498425232,1.6020599913279623,3.0457140589408676
